source,target,weight
0,0,0.0
0,1,687.0
0,2,208.0
0,3,1123.0
0,4,599.0
0,5,417.0
0,6,541.0
0,7,1764.0
0,8,230.0
0,9,560.0
0,10,577.0
0,11,255.0
0,12,168.0
0,13,388.0
0,14,1242.0
0,15,1324.0
0,16,218.0
0,17,398.0
0,18,123.0
0,19,189.0
1,0,687.0
1,1,0.0
1,2,0.0
1,3,138.0
1,4,31.0
1,5,48.0
1,6,268.0
1,7,236.0
1,8,3.0
1,9,33.0
1,10,210.0
1,11,336.0
1,12,385.0
1,13,5.0
1,14,79.0
1,15,43.0
1,16,10.0
1,17,44.0
1,18,84.0
1,19,139.0
2,0,208.0
2,1,0.0
2,2,0.0
2,3,7.0
2,4,6.0
2,5,3.0
2,6,0.0
2,7,6.0
2,8,0.0
2,9,83.0
2,10,9.0
2,11,0.0
2,12,34.0
2,13,0.0
2,14,81.0
2,15,34.0
2,16,0.0
2,17,0.0
2,18,142.0
2,19,6.0
3,0,1123.0
3,1,138.0
3,2,7.0
3,3,0.0
3,4,117.0
3,5,424.0
3,6,208.0
3,7,253.0
3,8,258.0
3,9,6372.0
3,10,82.0
3,11,343.0
3,12,7932.0
3,13,45.0
3,14,2051.0
3,15,688.0
3,16,30.0
3,17,218.0
3,18,1094.0
3,19,668.0
4,0,599.0
4,1,31.0
4,2,6.0
4,3,117.0
4,4,0.0
4,5,81.0
4,6,260.0
4,7,33.0
4,8,26.0
4,9,381.0
4,10,68.0
4,11,1529.0
4,12,688.0
4,13,2.0
4,14,84.0
4,15,264.0
4,16,3.0
4,17,58.0
4,18,538.0
4,19,41.0
5,0,417.0
5,1,48.0
5,2,3.0
5,3,424.0
5,4,81.0
5,5,0.0
5,6,2.0
5,7,88.0
5,8,19.0
5,9,698.0
5,10,20.0
5,11,460.0
5,12,224.0
5,13,24.0
5,14,345.0
5,15,278.0
5,16,14.0
5,17,41.0
5,18,203.0
5,19,241.0
6,0,541.0
6,1,268.0
6,2,0.0
6,3,208.0
6,4,260.0
6,5,2.0
6,6,0.0
6,7,133.0
6,8,14.0
6,9,388.0
6,10,1242.0
6,11,289.0
6,12,1336.0
6,13,193.0
6,14,653.0
6,15,101.0
6,16,57.0
6,17,0.0
6,18,236.0
6,19,179.0
7,0,1764.0
7,1,236.0
7,2,6.0
7,3,253.0
7,4,33.0
7,5,88.0
7,6,133.0
7,7,0.0
7,8,24.0
7,9,142.0
7,10,179.0
7,11,315.0
7,12,184.0
7,13,57.0
7,14,449.0
7,15,759.0
7,16,124.0
7,17,159.0
7,18,687.0
7,19,162.0
8,0,230.0
8,1,3.0
8,2,0.0
8,3,258.0
8,4,26.0
8,5,19.0
8,6,14.0
8,7,24.0
8,8,0.0
8,9,937.0
8,10,24.0
8,11,121.0
8,12,122.0
8,13,19.0
8,14,421.0
8,15,65.0
8,16,12.0
8,17,2.0
8,18,715.0
8,19,99.0
9,0,560.0
9,1,33.0
9,2,83.0
9,3,6372.0
9,4,381.0
9,5,698.0
9,6,388.0
9,7,142.0
9,8,937.0
9,9,0.0
9,10,26.0
9,11,5239.0
9,12,8791.0
9,13,63.0
9,14,3164.0
9,15,1134.0
9,16,411.0
9,17,685.0
9,18,10088.0
9,19,598.0
10,0,577.0
10,1,210.0
10,2,9.0
10,3,82.0
10,4,68.0
10,5,20.0
10,6,1242.0
10,7,179.0
10,8,24.0
10,9,26.0
10,10,0.0
10,11,180.0
10,12,220.0
10,13,122.0
10,14,1780.0
10,15,178.0
10,16,18.0
10,17,11.0
10,18,35.0
10,19,76.0
11,0,255.0
11,1,336.0
11,2,0.0
11,3,343.0
11,4,1529.0
11,5,460.0
11,6,289.0
11,7,315.0
11,8,121.0
11,9,5239.0
11,10,180.0
11,11,0.0
11,12,22412.0
11,13,125.0
11,14,675.0
11,15,498.0
11,16,57.0
11,17,1521.0
11,18,5337.0
11,19,220.0
12,0,168.0
12,1,385.0
12,2,34.0
12,3,7932.0
12,4,688.0
12,5,224.0
12,6,1336.0
12,7,184.0
12,8,122.0
12,9,8791.0
12,10,220.0
12,11,22412.0
12,12,0.0
12,13,145.0
12,14,3066.0
12,15,321.0
12,16,83.0
12,17,1298.0
12,18,2806.0
12,19,464.0
13,0,388.0
13,1,5.0
13,2,0.0
13,3,45.0
13,4,2.0
13,5,24.0
13,6,193.0
13,7,57.0
13,8,19.0
13,9,63.0
13,10,122.0
13,11,125.0
13,12,145.0
13,13,0.0
13,14,888.0
13,15,75.0
13,16,2.0
13,17,0.0
13,18,0.0
13,19,13.0
14,0,1242.0
14,1,79.0
14,2,81.0
14,3,2051.0
14,4,84.0
14,5,345.0
14,6,653.0
14,7,449.0
14,8,421.0
14,9,3164.0
14,10,1780.0
14,11,675.0
14,12,3066.0
14,13,888.0
14,14,0.0
14,15,2673.0
14,16,34.0
14,17,75.0
14,18,162.0
14,19,233.0
15,0,1324.0
15,1,43.0
15,2,34.0
15,3,688.0
15,4,264.0
15,5,278.0
15,6,101.0
15,7,759.0
15,8,65.0
15,9,1134.0
15,10,178.0
15,11,498.0
15,12,321.0
15,13,75.0
15,14,2673.0
15,15,0.0
15,16,162.0
15,17,117.0
15,18,325.0
15,19,309.0
16,0,218.0
16,1,10.0
16,2,0.0
16,3,30.0
16,4,3.0
16,5,14.0
16,6,57.0
16,7,124.0
16,8,12.0
16,9,411.0
16,10,18.0
16,11,57.0
16,12,83.0
16,13,2.0
16,14,34.0
16,15,162.0
16,16,0.0
16,17,63.0
16,18,824.0
16,19,62.0
17,0,398.0
17,1,44.0
17,2,0.0
17,3,218.0
17,4,58.0
17,5,41.0
17,6,0.0
17,7,159.0
17,8,2.0
17,9,685.0
17,10,11.0
17,11,1521.0
17,12,1298.0
17,13,0.0
17,14,75.0
17,15,117.0
17,16,63.0
17,17,0.0
17,18,836.0
17,19,541.0
18,0,123.0
18,1,84.0
18,2,142.0
18,3,1094.0
18,4,538.0
18,5,203.0
18,6,236.0
18,7,687.0
18,8,715.0
18,9,10088.0
18,10,35.0
18,11,5337.0
18,12,2806.0
18,13,0.0
18,14,162.0
18,15,325.0
18,16,824.0
18,17,836.0
18,18,0.0
18,19,274.0
19,0,189.0
19,1,139.0
19,2,6.0
19,3,668.0
19,4,41.0
19,5,241.0
19,6,179.0
19,7,162.0
19,8,99.0
19,9,598.0
19,10,76.0
19,11,220.0
19,12,464.0
19,13,13.0
19,14,233.0
19,15,309.0
19,16,62.0
19,17,541.0
19,18,274.0
19,19,0.0
