node,centrality,community,density,eign,betwness,closeness,volatility,name,type
4264,1,0,0.08,0.0156538555831058,0.0,0.229764700947907,0.3333333333333333,User_4264,outandin
2483,1,0,0.08,0.0078269277915529,0.0,0.229764700947907,0.3333333333333333,User_2483,outandin
3285,1,0,0.08,0.0156538555831058,0.0,0.229764700947907,0.5,User_3285,outandin
5433,1,0,0.08,0.0078269277915529,0.0,0.229764700947907,0.16666666666666666,User_5433,outgoing
1363,1,0,0.08,0.0009796743292533,0.0,0.1968553029704108,0.3333333333333333,User_1363,outgoing
5465,1,0,0.08,0.0012296624416408,0.0,0.1839802923238131,0.3333333333333333,User_5465,outandin
1383,1,0,0.08,0.0054421371307375,0.0,0.2247884676936208,0.3333333333333333,User_1383,
5702,1,0,0.08,0.0156538555831058,0.0,0.229764700947907,0.16666666666666666,User_5702,outandin
5717,1,0,0.08,0.0078269277915529,0.0,0.229764700947907,0.16666666666666666,User_5717,outandin
5755,1,0,0.08,0.0078269277915529,0.0,0.229764700947907,0.16666666666666666,User_5755,outandin
5756,1,0,0.08,0.0078269277915529,0.0,0.229764700947907,0.16666666666666666,User_5756,outandin
5792,1,0,0.08,0.0078269277915529,0.0,0.229764700947907,0.16666666666666666,User_5792,outandin
5793,1,0,0.08,0.0156538555831058,0.0,0.229764700947907,0.16666666666666666,User_5793,outandin
5815,1,0,0.08,0.0078269277915529,0.0,0.229764700947907,0.16666666666666666,User_5815,outandin
5816,1,0,0.08,0.0078269277915529,0.0,0.229764700947907,0.16666666666666666,User_5816,outandin
5832,1,0,0.08,0.0156538555831058,0.0,0.229764700947907,0.3333333333333333,User_5832,outandin
5837,1,0,0.08,0.0012013455774793,0.0,0.1837556521622455,0.16666666666666666,User_5837,outandin
3897,1,0,0.08,0.0012296624416408,0.0,0.1839802923238131,0.16666666666666666,User_3897,
1921,1,0,0.08,0.0078269277915529,0.0,0.229764700947907,0.3333333333333333,User_1921,outandin
62,2,0,0.08,0.0362687940143254,0.0,0.2651909764244566,0.75,User_62,outgoing
5619,2,0,0.08,0.008007169415837,0.0049950049950049,0.2301160231206103,0.16666666666666666,User_5619,outgoing
3427,3,0,0.08,0.0081959078774843,0.0099748736112372,0.2304684213183447,0.3333333333333333,User_3427,
905,4,0,0.08,0.0130592173837721,0.0064096279056164,0.2510356615861203,0.25,User_905,
5689,4,0,0.08,0.0451264834028361,0.0029177037479402,0.2714082581079876,0.16666666666666666,User_5689,outgoing
1,12,0,0.08,0.0725449045602317,0.0413782490273058,0.2983069952842004,0.08333333333333333,User_1,
35,25,0,0.08,0.1043351887403995,0.1169249497452765,0.3071344471854675,0.25,User_35,
4315,1,1,1.0,1.1998867454094311e-31,0.0,0.0027472527472527,0.16666666666666666,User_4315,
5701,1,1,1.0,1.1998867454094311e-31,0.0,0.0027472527472527,0.16666666666666666,User_5701,outandin
5540,1,2,0.0988142292490118,0.0006176641903813,0.0,0.1834197186116747,0.16666666666666666,User_5540,
5688,1,2,0.0988142292490118,4.660634135012606e-05,0.0,0.1528652911334475,0.4166666666666667,User_5688,outgoing
5747,1,2,0.0988142292490118,0.0006176641903813,0.0,0.1834197186116747,0.16666666666666666,User_5747,outandin
5785,1,2,0.0988142292490118,0.000652077297515,0.0,0.1902602770175463,0.16666666666666666,User_5785,outandin
5811,1,2,0.0988142292490118,0.0021929490193338,0.0,0.2107785421861052,0.3333333333333333,User_5811,incoming
3766,1,2,0.0988142292490118,0.0019113421601233,0.0,0.1931911156879064,0.3333333333333333,User_3766,incoming
5823,1,2,0.0988142292490118,0.0021929490193338,0.0,0.2107785421861052,0.16666666666666666,User_5823,outandin
5317,2,2,0.0988142292490118,0.0016077483775766,0.0004055402815733,0.2070094623395861,0.16666666666666666,User_5317,outgoing
5440,2,2,0.0988142292490118,0.0045691769543911,0.0007469223152603,0.2278514445433446,0.16666666666666666,User_5440,
5676,2,2,0.0988142292490118,0.0114718160145218,0.0002920239933226,0.242539692378532,0.16666666666666666,User_5676,outgoing
5749,2,2,0.0988142292490118,0.0006211612190655,0.0049950049950049,0.1836435376703833,0.16666666666666666,User_5749,outandin
5754,2,2,0.0988142292490118,0.0122366600475636,0.0062409125772516,0.2495785723397663,0.16666666666666666,User_5754,incoming
5818,2,2,0.0988142292490118,0.0070037942011768,0.0004538543794742,0.2219703231871373,0.16666666666666666,User_5818,outandin
5450,3,2,0.0988142292490118,0.0081876614310296,0.0013457632848268,0.2362572670657443,0.16666666666666666,User_5450,outgoing
5539,3,2,0.0988142292490118,0.0086914869945248,0.0071004179895288,0.2404087525892637,0.16666666666666666,User_5539,outgoing
5594,3,2,0.0988142292490118,0.0113325521789759,0.0041126060288715,0.2510356615861203,0.16666666666666666,User_5594,outgoing
5629,3,2,0.0988142292490118,0.0135255011983098,0.0032763211016775,0.2510356615861203,0.16666666666666666,User_5629,incoming
192,4,2,0.0988142292490118,0.0393223920623131,0.0040551306231557,0.2751295779175121,0.5,User_192,outgoing
3572,4,2,0.0988142292490118,0.0173352012387119,0.0037141850231369,0.2626455132999635,0.16666666666666666,User_3572,outgoing
4559,6,2,0.0988142292490118,0.034225483340789,0.0263877632083726,0.2925089973194929,0.3333333333333333,User_4559,outgoing
4860,8,2,0.0988142292490118,0.0082323394141235,0.0209387637858882,0.2295894418320047,0.16666666666666666,User_4860,
3640,9,2,0.0988142292490118,0.0292298338848133,0.0154367288023671,0.274127284373186,0.5,User_3640,
1512,10,2,0.0988142292490118,0.0127377155582258,0.0179835071476001,0.2451072949851451,0.8333333333333334,User_1512,incoming
2625,1,3,0.1047619047619047,0.0059297759135364,0.0,0.2131669675933132,0.16666666666666666,User_2625,
5723,1,3,0.1047619047619047,0.0009101592775855,0.0,0.1729837691044587,0.16666666666666666,User_5723,outandin
5779,1,3,0.1047619047619047,0.0018203047506011,0.0,0.2060176305556182,0.16666666666666666,User_5779,outandin
5797,1,3,0.1047619047619047,0.0114870810880732,0.0,0.2290652650241691,0.16666666666666666,User_5797,outandin
5798,1,3,0.1047619047619047,1.0541895562346752e-05,0.0,0.1259379741597315,0.16666666666666666,User_5798,outandin
5805,1,3,0.1047619047619047,0.004604175667401,0.0,0.1988056527356395,0.16666666666666666,User_5805,outandin
5810,1,3,0.1047619047619047,0.0114870810880732,0.0,0.2290652650241691,0.16666666666666666,User_5810,outandin
5813,1,3,0.1047619047619047,0.0229741621761464,0.0,0.2290652650241691,0.16666666666666666,User_5813,outandin
104,2,3,0.1047619047619047,0.0105339515809375,0.0001866820048638,0.2209924803537138,0.4166666666666667,User_104,incoming
4611,2,3,0.1047619047619047,0.0060671398689699,0.0148941967123785,0.2140766417082206,0.16666666666666666,User_4611,
2647,2,3,0.1047619047619047,0.0133073858386743,0.0007747308382279,0.234417257197631,0.3333333333333333,User_2647,outandin
3001,2,3,0.1047619047619047,0.0735128655942488,0.0,0.2680247179356707,0.5,User_3001,outgoing
5541,2,3,0.1047619047619047,0.0060663308428819,0.0049950049950049,0.2134693320863533,0.16666666666666666,User_5541,outgoing
5649,2,3,0.1047619047619047,7.02636083989527e-05,0.0049950049950049,0.1461125040008535,0.3333333333333333,User_5649,outgoing
5753,2,3,0.1047619047619047,0.0489242592394755,0.0,0.242539692378532,0.16666666666666666,User_5753,outandin
5803,2,3,0.1047619047619047,0.0009155516051844,0.0099597372324645,0.1737827703474354,0.16666666666666666,User_5803,outandin
1639,3,3,0.1047619047619047,0.039380259526776,0.0010305291421234,0.2443114920793492,0.75,User_1639,outgoing
892,4,3,0.1047619047619047,0.0306875322050817,0.005419961592263,0.254216012028512,0.5,User_892,outandin
