node,x_pos,y_pos
0,0.031209738182018946,-0.09812796786335104
1,0.8776825444499667,0.1977566590725246
2,0.0008502022413586083,-0.14745624225000384
3,-0.02479861197848588,-0.04645302751474584
4,0.42034810282942037,0.7297049142309207
5,-0.7172979384317053,0.6764669790408837
6,-0.044295035922293724,-0.10015298683579303
7,-0.012495438265599594,-0.1212240808106357
8,0.0018294244018996224,-0.05431110712169833
9,-0.029482093004461956,-0.12043336673088523
10,0.004511503643848304,-0.08186393616195302
11,-0.6731387616440823,-0.6278891826739216
12,-0.023820700457053163,-0.07587960419569068
13,-0.05235021453370924,-0.06557027861090113
14,-0.01193337651630868,-0.08942247014155937
15,0.5197055121658216,-0.7974862052501815
16,-0.181091006220465,0.8994638807782288
17,0.8286838574164462,0.5219225557294448
18,-0.22143479241429745,-1.0
19,0.8354261121862111,-0.36855426669476393
20,-0.920626209315365,-0.19301575029550472
21,-0.9232756581519326,0.3139683921896328
22,-0.44490081752168575,0.7151423437501971
23,0.7606936568604543,-0.06658525164024398
