node,x_pos,y_pos
0,-0.02830744257901314,0.011563460147252617
1,-0.003871380273049278,0.017297903916628027
2,-0.012371201481894219,-0.0038756682616523258
3,-0.03622972324220486,0.0008763622130861232
4,-0.02282085190542704,-0.004170519274891763
5,-0.03529377145022656,0.037486758754244294
6,-0.02889045024296832,-0.023156676411772523
7,-0.029092522656217056,-0.002052381510798339
8,0.006563452943922339,-0.006415689624968097
9,-0.01618738512179434,-0.01623491813450816
10,-0.01744154141145762,0.001407963609966468
11,-0.017161539647993516,0.013904312357973105
12,-0.04848728101997615,-0.0042396484514680925
13,-0.08817028793059761,0.07158385908749185
14,-0.02630654124430473,-0.04453699365437488
15,0.6859045985610426,-0.6489124434490282
16,-0.47909395923897424,0.8750423711064591
17,0.9063582539311281,0.477020764396318
18,-0.3144821572960184,-0.9298441895769817
19,0.8867091431918264,-0.22379973760344865
20,-0.9284604404877167,0.0663650755481956
21,-0.8207390253474747,0.5820118214335449
22,-0.23732373426824013,0.8398948547954516
23,0.05664692291520694,-0.0646320833630448
24,0.33097322114587835,-0.8893396337412889
25,1.0,0.12999951715216493
26,0.6882692627622101,0.7614977424331039
27,0.30854610191598186,0.9135791129262705
28,-0.7148942136861057,-0.6864756441453457
29,-0.9140829911152574,-0.33965608348384985
30,-0.05026251572028599,-0.9121895691907276
