source,target,weight
1,3,232
1,19,22
1,5,96
1,2,200
1,4,17
1,6,877
1,34,834
1,30,178
3,6,213
3,40,88
3,38,71
3,11,180
3,5,279
3,7,90
3,8,37
3,34,381
0,3,133
3,39,52
3,9,170
3,31,13
3,16,58
3,30,66
3,14,74
3,41,39
3,12,19
3,32,81
19,34,32
3,19,2
19,30,22
9,19,31
6,19,59
14,19,26
12,19,4
19,22,5
5,39,209
2,18,4
2,28,251
2,7,137
2,6,362
2,19,18
2,4,9
2,41,95
2,11,210
2,5,132
2,30,74
2,10,2
2,34,290
2,12,15
4,18,12
4,7,13
4,14,15
4,6,72
4,19,4
4,20,1
4,41,2
4,34,110
4,11,1
4,30,15
4,12,2
6,18,140
6,34,1126
6,23,97
6,40,272
6,30,158
6,38,298
6,11,299
6,7,266
6,37,56
0,6,251
6,14,623
6,39,369
5,6,352
6,29,39
6,9,193
6,12,261
6,41,264
6,8,209
6,28,163
6,10,3
6,13,100
6,26,95
1,18,14
1,39,203
1,14,298
1,7,323
1,12,9
18,34,88
34,38,237
14,34,635
0,30,68
14,30,121
11,30,74
25,30,8
9,30,59
30,41,49
16,30,10
30,31,16
18,30,21
30,39,85
13,30,55
30,34,198
5,30,57
9,34,552
34,39,330
34,40,241
15,34,393
0,34,461
34,41,441
16,34,215
7,34,347
13,34,163
8,34,161
26,34,180
29,34,45
1,32,301
1,13,139
1,8,22
0,1,313
1,38,111
32,39,11
9,32,24
8,32,73
2,32,8
5,32,17
32,34,83
0,32,3
7,32,65
14,32,104
13,32,62
17,32,18
9,13,31
7,13,26
13,39,54
0,13,47
13,40,10
13,17,23
13,14,61
1,9,199
1,24,35
1,40,188
8,28,7
8,9,251
7,8,123
5,8,58
0,8,57
8,41,15
8,14,87
8,30,122
6,31,20
6,32,271
6,16,199
0,39,102
0,31,19
0,11,201
0,2,72
0,9,248
0,14,95
0,28,75
0,7,305
28,38,12
9,38,133
32,38,15
26,38,21
7,38,14
38,39,41
19,38,4
11,38,101
14,39,506
14,40,124
2,14,69
14,23,24
14,15,218
5,14,180
11,14,146
9,14,170
14,41,239
14,16,86
7,14,140
14,38,57
14,28,48
14,26,130
3,20,5
3,28,24
3,13,20
9,39,109
39,40,141
23,39,3
15,39,119
39,41,115
14,20,51
18,39,17
28,39,51
2,39,195
11,39,112
7,39,37
16,39,51
8,39,58
22,39,21
4,39,5
26,39,62
9,40,62
38,40,122
22,40,1
15,40,40
2,40,11
2,38,28
2,8,119
2,37,36
2,9,102
2,24,1
2,23,8
2,29,15
2,16,102
2,3,67
23,34,200
23,41,124
23,40,12
13,23,5
5,23,178
0,23,16
23,38,10
7,40,28
28,40,20
11,40,104
8,40,22
2,26,44
3,15,39
15,30,81
15,41,100
9,15,41
6,15,129
15,25,6
15,38,48
5,18,22
5,34,504
5,41,60
5,11,96
0,5,148
5,31,11
5,24,2
5,15,173
5,7,191
5,28,46
5,16,47
5,26,5
5,38,204
5,27,46
4,5,1
11,34,289
28,34,181
22,34,36
12,34,58
0,24,26
0,19,17
0,15,151
0,20,34
0,41,48
0,37,9
8,11,46
7,11,561
11,15,192
9,11,310
11,20,164
11,22,14
5,9,112
9,16,46
9,41,59
7,9,132
1,41,133
1,23,14
1,29,43
9,18,13
9,17,5
9,26,24
9,12,153
9,31,18
9,21,5
4,9,3
0,26,2
40,41,52
7,41,18
12,41,5
16,41,71
11,41,156
37,41,42
20,41,15
38,41,65
25,41,3
26,41,13
29,41,15
16,26,2
6,20,20
6,22,43
6,36,19
1,15,126
1,16,45
14,18,31
12,14,22
14,37,17
7,31,24
7,29,38
7,23,12
7,16,42
7,15,240
7,20,63
7,37,69
