source,target,weight
1,15,51
0,1,136
1,2,79
1,6,81
1,34,80
1,9,62
15,23,16
15,34,108
0,15,22
5,15,46
14,15,58
11,15,6
6,15,31
15,30,17
8,15,1
15,19,3
15,20,2
9,15,16
7,15,81
15,22,1
10,15,2
0,18,11
0,3,43
0,23,12
0,40,6
0,8,39
0,19,12
0,39,22
0,6,102
0,34,46
0,2,39
0,5,43
0,4,15
0,41,32
0,11,29
0,16,19
0,30,34
0,7,45
0,10,10
0,12,31
0,9,46
0,14,17
0,26,9
2,18,3
2,23,3
2,8,12
2,6,48
2,19,2
2,4,2
2,41,15
2,11,10
2,30,25
2,7,35
2,10,2
2,12,1
2,9,6
6,39,50
6,8,50
6,19,10
5,6,49
6,34,176
6,41,38
6,11,15
6,28,30
6,16,30
6,30,19
6,12,3
6,9,15
6,18,10
6,23,6
4,6,2
6,31,6
6,7,77
6,10,2
6,26,5
32,34,10
9,23,3
8,9,25
9,19,2
9,20,8
9,41,17
9,11,11
9,30,11
7,9,17
9,10,5
9,12,1
2,14,21
1,14,38
9,14,22
14,18,6
6,14,56
14,34,65
2,26,3
1,3,52
1,40,16
1,41,29
1,5,36
1,30,45
1,37,16
1,13,3
1,39,45
1,38,16
1,19,5
1,7,43
1,28,51
1,26,6
1,32,25
1,11,13
9,39,15
9,34,34
9,38,9
2,39,27
2,13,7
2,15,45
18,35,1
18,39,1
16,18,1
18,41,2
3,34,64
34,39,45
34,40,36
34,41,50
26,34,8
34,37,4
5,14,12
13,14,9
14,23,1
5,39,33
2,5,13
5,30,8
5,34,72
5,41,15
5,9,31
5,8,26
5,25,1
5,23,33
5,28,4
5,16,8
5,7,25
5,27,19
3,5,21
5,38,11
6,13,31
3,18,1
18,30,2
18,26,1
5,18,1
3,30,14
3,39,15
3,38,7
3,6,40
3,12,2
3,14,10
30,40,7
8,30,21
19,30,4
26,30,2
14,30,15
30,34,33
11,30,12
30,39,23
30,38,5
12,30,5
30,31,3
7,30,18
21,30,2
30,41,17
4,30,2
20,26,1
6,32,39
6,21,2
6,38,34
5,21,2
12,19,2
19,41,1
2,34,36
16,34,30
3,8,10
8,39,14
8,34,39
1,8,7
8,16,6
19,34,3
19,31,1
18,34,12
13,34,24
1,31,44
31,32,19
31,39,24
31,34,31
31,41,4
14,31,6
9,31,2
0,31,7
15,31,41
16,31,3
31,38,1
13,31,2
26,31,3
12,15,15
15,32,2
15,41,9
15,40,4
15,16,28
15,18,3
15,39,8
15,38,5
13,15,4
34,38,41
6,20,10
6,40,46
39,40,16
14,39,207
39,41,26
13,18,7
7,34,63
0,13,7
13,32,6
13,20,1
13,16,4
7,14,31
14,41,30
14,20,13
14,40,5
14,16,3
9,29,13
9,25,1
29,34,11
29,39,5
0,29,13
1,29,14
25,39,2
21,25,1
23,25,1
25,34,2
3,25,1
1,17,1
1,16,9
20,28,1
22,28,1
14,28,5
2,20,3
0,20,5
20,38,5
7,20,4
5,20,1
20,31,3
12,20,1
16,20,22
1,20,11
10,20,1
20,41,1
11,20,4
7,22,2
11,22,2
6,22,6
14,22,2
22,41,1
22,24,1
14,26,2
12,14,2
11,14,2
2,3,10
3,41,15
3,13,1
3,40,5
3,9,18
3,16,16
3,7,14
3,28,3
3,26,3
3,15,22
3,32,4
28,30,4
13,30,5
30,32,6
11,34,10
23,34,6
28,34,18
32,39,7
3,11,2
11,37,1
11,39,2
11,41,20
3,35,1
15,37,21
0,32,6
0,21,1
7,38,8
15,26,1
15,29,7
20,34,11
16,41,9
40,41,15
38,41,9
14,38,6
16,39,6
37,39,6
23,38,1
9,13,1
9,26,1
7,28,20
15,28,2
2,28,13
17,28,1
0,28,1
28,29,1
28,40,1
5,19,4
5,17,4
5,29,5
12,41,1
7,41,11
29,41,3
28,41,1
8,41,3
25,41,3
2,38,2
2,16,11
2,29,7
2,22,2
2,37,3
2,21,1
11,16,15
37,41,6
6,37,4
36,37,2
36,41,2
6,36,5
9,40,9
38,40,20
8,14,11
19,20,8
14,32,8
23,40,1
16,40,10
8,40,3
21,34,4
14,21,3
8,20,14
20,39,2
17,29,2
21,40,1
1,21,2
12,21,1
11,21,2
21,37,1
9,21,2
21,39,1
21,41,1
3,37,1
27,30,6
29,32,3
11,23,3
11,40,5
11,38,3
7,8,60
7,19,4
8,19,1
7,31,10
7,29,2
7,11,46
12,28,1
12,23,1
12,34,4
7,39,23
26,39,9
25,30,1
29,30,1
9,16,12
13,39,4
16,28,1
26,41,5
13,17,4
13,29,2
13,41,1
7,13,3
23,41,1
7,37,2
7,16,11
23,39,5
0,17,1
11,19,1
11,13,1
1,25,1
14,29,3
6,29,4
29,37,1
8,38,25
32,38,3
12,16,2
16,29,2
16,38,4
0,38,5
22,35,1
1,22,4
22,38,1
17,39,9
12,39,1
27,39,3
14,37,1
8,37,1
38,39,2
37,38,2
8,11,3
6,27,2
2,27,4
27,32,1
2,32,2
32,41,13
5,32,1
16,32,1
21,32,1
8,31,1
7,21,3
7,40,5
32,40,1
37,40,4
32,35,1
9,32,1
13,19,8
8,12,19
8,33,19
4,34,2
3,20,1
16,26,2
2,25,2
16,30,2
8,28,1
32,37,1
7,23,19
5,11,2
9,28,1
20,21,1
0,22,3
35,41,2
16,35,1
19,40,3
14,19,1
4,40,4
28,32,1
