node,x_pos,y_pos
0,-0.04183570598950229,0.9732535882557023
1,0.02692340862110209,-0.13119068515943133
2,-0.054735573156972,-0.15552698688261066
3,-0.8815169597288178,0.4716589058349312
4,0.7854618635578429,0.4600433525088566
5,-0.5653744485631416,0.8658948602693821
6,0.9679138276821582,-0.15455700491233987
7,-0.6898293640937807,-0.5779868742335803
8,-0.1291671841920133,-0.020199608787592794
9,0.38168994836239273,-0.8273886378625173
10,0.7584579590825532,-0.5980916038120837
11,-0.07060573593801986,-0.08648447773131372
12,0.4134666838703978,0.8079451074497276
13,-0.9126298634322801,-0.027369934937129504
14,0.011781143918081122,-1.0
