source,target,weight
0,0,0
0,1,16
0,2,12
0,3,19
0,4,16
0,5,5
0,6,13
0,7,12
0,8,17
0,9,15
0,10,14
1,0,16
1,1,0
1,2,3
1,3,11
1,4,11
1,5,8
1,6,20
1,7,14
1,8,14
1,9,16
1,10,17
2,0,12
2,1,3
2,2,0
2,3,5
2,4,9
2,5,7
2,6,8
2,7,6
2,8,6
2,9,7
2,10,6
3,0,19
3,1,11
3,2,5
3,3,0
3,4,17
3,5,4
3,6,9
3,7,12
3,8,11
3,9,13
3,10,16
4,0,16
4,1,11
4,2,9
4,3,17
4,4,0
4,5,5
4,6,12
4,7,9
4,8,14
4,9,13
4,10,14
5,0,5
5,1,8
5,2,7
5,3,4
5,4,5
5,5,0
5,6,6
5,7,4
5,8,7
5,9,9
5,10,6
6,0,13
6,1,20
6,2,8
6,3,9
6,4,12
6,5,6
6,6,0
6,7,12
6,8,12
6,9,16
6,10,9
7,0,12
7,1,14
7,2,6
7,3,12
7,4,9
7,5,4
7,6,12
7,7,0
7,8,14
7,9,10
7,10,12
8,0,17
8,1,14
8,2,6
8,3,11
8,4,14
8,5,7
8,6,12
8,7,14
8,8,0
8,9,5
8,10,16
9,0,15
9,1,16
9,2,7
9,3,13
9,4,13
9,5,9
9,6,16
9,7,10
9,8,5
9,9,0
9,10,20
10,0,14
10,1,17
10,2,6
10,3,16
10,4,14
10,5,6
10,6,9
10,7,12
10,8,16
10,9,20
10,10,0
