source,target,weight
1,18,4
1,23,10
0,1,99
1,6,122
1,39,49
1,2,28
1,19,3
1,4,3
1,41,38
1,11,20
1,30,69
1,7,69
1,34,147
1,10,3
1,12,5
1,26,11
0,18,6
7,18,2
6,18,22
2,18,2
14,18,9
18,30,8
10,18,2
18,39,4
0,23,8
2,23,3
6,23,21
23,30,1
12,23,5
0,14,26
0,2,28
0,40,15
0,19,10
0,12,9
0,5,43
0,6,85
0,39,14
0,9,59
0,4,6
0,41,16
0,11,79
0,28,16
0,15,50
0,30,27
0,7,85
0,10,13
0,26,5
6,7,99
2,6,71
6,30,24
6,39,80
30,39,22
2,3,5
2,19,4
2,4,1
2,41,12
2,11,32
2,30,22
2,7,12
2,10,3
2,12,1
6,19,4
19,30,10
4,7,1
4,6,2
4,30,9
6,11,41
6,8,62
6,14,149
6,16,26
6,28,75
5,6,50
6,41,44
30,41,12
5,41,34
6,10,2
6,12,2
6,26,10
11,18,2
11,30,14
10,11,2
1,8,8
7,30,16
10,30,1
12,30,7
26,30,4
7,26,1
7,10,3
7,14,54
19,34,9
34,39,70
10,40,1
3,12,1
12,19,1
12,16,2
12,34,10
12,39,1
14,26,26
26,39,15
26,31,6
26,41,4
1,9,65
1,5,60
9,31,2
9,14,70
1,3,114
1,14,38
1,31,11
3,5,47
5,28,6
5,31,1
5,8,8
5,7,50
5,40,4
5,14,47
5,34,140
7,40,9
7,11,105
7,34,75
7,20,23
14,40,36
2,14,7
14,34,92
14,39,199
14,16,22
14,32,12
14,37,21
9,40,8
1,40,63
2,26,8
3,34,63
23,34,48
34,40,68
11,34,31
34,41,88
6,34,197
13,34,16
9,34,76
34,38,81
0,34,47
28,34,45
16,34,18
15,34,107
29,34,6
3,9,43
9,39,17
2,9,17
9,38,14
9,11,34
6,9,24
9,20,66
9,24,3
9,28,20
5,9,10
9,22,5
8,9,62
9,37,6
9,41,27
9,15,4
8,39,2
38,39,12
7,39,21
29,39,3
2,39,24
13,39,13
22,39,5
15,39,19
5,39,21
16,26,2
32,34,8
13,32,3
9,32,7
6,32,44
32,39,4
20,32,3
6,15,32
6,29,3
6,37,30
26,34,53
3,37,24
37,39,11
2,37,6
1,37,14
13,14,11
8,14,52
3,40,39
2,40,2
8,40,4
30,40,12
35,40,9
6,40,104
11,40,45
40,41,21
39,40,23
38,40,35
29,40,1
23,40,2
19,40,2
24,40,2
20,40,1
16,40,21
28,40,12
15,40,12
8,34,48
2,34,35
6,27,3
30,32,5
32,41,12
29,32,1
32,38,4
1,32,27
21,32,1
18,26,1
18,23,1
12,18,2
18,41,3
3,30,11
8,30,41
14,30,38
30,34,74
15,30,30
9,30,8
20,30,1
30,38,5
30,31,2
21,30,6
13,30,4
8,26,3
20,26,2
21,26,3
23,39,5
7,23,13
23,25,2
23,28,7
15,23,24
3,6,41
6,31,5
6,13,16
4,12,1
14,24,2
4,14,4
16,41,25
38,41,18
15,41,34
7,29,10
7,22,2
3,7,13
7,16,22
7,15,75
28,39,8
3,39,12
39,41,32
11,39,19
20,39,6
31,39,4
16,39,10
21,39,3
9,19,12
1,29,8
1,16,12
1,27,2
1,15,62
16,32,5
15,32,6
27,30,2
5,27,5
14,27,2
15,19,6
20,34,55
18,34,20
12,15,12
11,15,35
15,31,62
5,15,37
14,15,73
15,16,37
15,18,6
15,38,14
13,15,3
20,28,3
14,20,34
0,20,13
5,20,3
20,31,16
12,20,5
16,20,14
1,20,7
20,41,2
20,38,8
13,20,3
11,20,5
15,20,5
16,18,1
13,18,2
5,11,18
5,22,3
16,24,4
16,31,4
0,16,22
16,38,5
31,41,3
14,41,38
9,29,10
3,11,10
11,14,20
11,41,30
11,38,3
11,16,15
11,29,4
11,28,18
8,11,6
11,37,3
0,29,4
29,38,2
16,28,24
14,28,22
15,28,5
6,22,8
14,38,20
14,22,10
3,15,13
5,30,5
5,13,3
5,38,22
5,26,3
1,13,20
1,28,46
1,38,32
0,3,34
3,41,14
3,8,7
3,13,18
3,31,5
3,14,26
3,16,13
3,28,16
3,38,9
3,22,10
3,32,5
3,26,1
28,30,1
17,34,8
9,13,3
7,32,4
7,37,25
2,15,48
2,5,7
6,38,64
8,32,1
23,32,4
17,32,3
22,32,1
32,37,10
14,31,10
14,23,1
34,37,16
34,36,3
2,28,43
4,37,6
15,37,16
15,21,1
8,15,4
15,24,1
15,25,2
15,22,1
4,9,3
22,34,7
34,35,4
23,41,16
22,40,5
37,40,9
14,35,3
3,19,3
0,31,8
0,22,7
0,8,12
12,31,1
31,34,4
11,23,1
3,17,1
15,29,5
7,17,2
6,17,2
9,17,3
0,17,7
17,41,2
5,17,2
15,17,1
5,19,3
5,16,15
5,29,2
16,37,3
18,38,2
7,38,6
24,41,1
7,41,4
28,41,9
8,41,5
25,41,3
7,9,25
9,16,8
24,34,2
8,16,3
2,8,18
37,41,6
36,37,14
36,41,7
9,36,1
2,36,1
6,36,9
9,18,2
1,22,2
31,40,1
28,31,2
13,31,2
7,31,3
0,38,17
8,28,10
22,28,6
28,37,15
19,20,2
14,29,15
7,28,40
28,38,2
24,28,4
28,29,1
14,33,2
16,23,4
8,38,40
2,38,2
22,38,1
2,16,15
7,8,80
8,24,2
8,37,2
0,24,4
18,32,1
8,18,1
18,29,1
18,40,1
9,26,1
5,24,1
5,23,53
2,31,5
2,29,4
9,23,2
25,30,1
1,24,4
23,38,2
0,25,2
1,25,2
6,21,2
21,41,5
1,21,1
16,21,1
21,38,5
8,31,9
8,22,5
4,39,2
7,13,5
13,41,6
11,13,7
13,21,1
0,13,1
13,19,1
8,12,26
8,33,37
8,20,22
33,38,2
12,33,2
9,12,26
0,33,1
33,34,2
20,33,5
9,33,5
15,33,1
7,33,2
0,37,4
20,37,3
20,25,2
6,20,3
13,17,2
11,17,2
4,11,4
21,34,1
14,21,3
6,35,4
1,35,3
5,18,1
16,30,1
5,32,1
22,24,1
6,24,3
13,29,2
2,20,1
3,20,1
2,25,3
25,34,3
6,25,3
22,37,1
2,13,1
29,30,1
29,37,1
7,25,1
