node,x_pos,y_pos
0,-0.0785862176240164,-0.00984825588774387
1,-0.06869469052688537,-0.019968297892603924
2,-0.052053214836753736,-0.011878581937552658
3,-0.06360648897294992,0.0058709302199363034
4,0.4426395461156832,0.7800506940384638
5,-0.06726328496403468,0.012507287234907488
6,-0.09942478123034557,0.040791014744046
7,-0.22013776690220085,-0.05284915754602043
8,-0.03171788976572627,0.031700456379382666
9,-0.20684227292998836,-0.92083783021941
10,-0.053884871933808816,0.0076921059368284805
11,-0.034719821371540824,-0.013721375851067072
12,-0.0802971962041588,0.009904995636713966
13,-0.07614662705023337,0.026714991857891102
14,0.21804267197879862,-1.0
15,0.5956081843425759,-0.7310927967082924
16,-0.09266641146663315,0.021757287969406975
17,-0.06120532568753463,0.024904984605165294
18,-0.09149778721825502,0.00013193487196521276
19,0.8568228253546489,-0.2788916817523494
20,-0.9745605226860438,-0.21899752998431735
21,-0.8874273414783663,0.5841689712869785
22,-0.5113744910884409,0.7786001575984096
23,-0.05736238200382669,0.038060355126724454
24,-0.03828315419440149,0.014051312233981612
25,0.9726202081631309,0.20051627060957963
26,0.7620191041813069,0.6806617574289752
