source,target,weight
0,0,0
0,1,4
0,2,10
0,3,32
0,4,0
0,5,32
0,6,1
0,7,0
0,8,3
0,9,0
0,10,5
0,11,3
0,12,18
0,13,5
0,14,0
0,15,0
0,16,4
0,17,7
0,18,5
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
1,0,4
1,1,0
1,2,2
1,3,5
1,4,0
1,5,18
1,6,4
1,7,0
1,8,0
1,9,0
1,10,20
1,11,4
1,12,4
1,13,7
1,14,0
1,15,0
1,16,2
1,17,4
1,18,1
1,19,0
1,20,0
1,21,0
1,22,0
1,23,0
1,24,2
1,25,0
1,26,0
2,0,10
2,1,2
2,2,0
2,3,35
2,4,0
2,5,26
2,6,2
2,7,0
2,8,1
2,9,0
2,10,16
2,11,8
2,12,4
2,13,2
2,14,0
2,15,0
2,16,1
2,17,7
2,18,1
2,19,0
2,20,0
2,21,0
2,22,0
2,23,3
2,24,1
2,25,0
2,26,0
3,0,32
3,1,5
3,2,35
3,3,0
3,4,0
3,5,89
3,6,8
3,7,0
3,8,16
3,9,0
3,10,62
3,11,18
3,12,25
3,13,25
3,14,0
3,15,0
3,16,21
3,17,42
3,18,25
3,19,0
3,20,0
3,21,0
3,22,0
3,23,26
3,24,22
3,25,0
3,26,0
4,0,0
4,1,0
4,2,0
4,3,0
4,4,0
4,5,0
4,6,0
4,7,0
4,8,0
4,9,0
4,10,0
4,11,0
4,12,0
4,13,0
4,14,0
4,15,0
4,16,0
4,17,0
4,18,0
4,19,0
4,20,0
4,21,0
4,22,0
4,23,0
4,24,0
4,25,0
4,26,0
5,0,32
5,1,18
5,2,26
5,3,89
5,4,0
5,5,0
5,6,1
5,7,1
5,8,18
5,9,0
5,10,65
5,11,7
5,12,33
5,13,54
5,14,0
5,15,0
5,16,20
5,17,7
5,18,19
5,19,0
5,20,0
5,21,0
5,22,0
5,23,41
5,24,16
5,25,0
5,26,0
6,0,1
6,1,4
6,2,2
6,3,8
6,4,0
6,5,1
6,6,0
6,7,0
6,8,0
6,9,0
6,10,0
6,11,0
6,12,8
6,13,4
6,14,0
6,15,0
6,16,4
6,17,6
6,18,4
6,19,0
6,20,0
6,21,0
6,22,0
6,23,5
6,24,0
6,25,0
6,26,0
7,0,0
7,1,0
7,2,0
7,3,0
7,4,0
7,5,1
7,6,0
7,7,0
7,8,0
7,9,0
7,10,0
7,11,0
7,12,0
7,13,0
7,14,0
7,15,0
7,16,0
7,17,0
7,18,0
7,19,0
7,20,0
7,21,0
7,22,0
7,23,0
7,24,0
7,25,0
7,26,0
8,0,3
8,1,0
8,2,1
8,3,16
8,4,0
8,5,18
8,6,0
8,7,0
8,8,0
8,9,0
8,10,9
8,11,0
8,12,1
8,13,0
8,14,0
8,15,0
8,16,0
8,17,7
8,18,1
8,19,0
8,20,0
8,21,0
8,22,0
8,23,3
8,24,3
8,25,0
8,26,0
9,0,0
9,1,0
9,2,0
9,3,0
9,4,0
9,5,0
9,6,0
9,7,0
9,8,0
9,9,0
9,10,0
9,11,0
9,12,0
9,13,0
9,14,0
9,15,0
9,16,0
9,17,0
9,18,0
9,19,0
9,20,0
9,21,0
9,22,0
9,23,0
9,24,0
9,25,0
9,26,0
10,0,5
10,1,20
10,2,16
10,3,62
10,4,0
10,5,65
10,6,0
10,7,0
10,8,9
10,9,0
10,10,0
10,11,9
10,12,24
10,13,12
10,14,0
10,15,0
10,16,7
10,17,15
10,18,18
10,19,0
10,20,0
10,21,0
10,22,0
10,23,17
10,24,25
10,25,0
10,26,0
11,0,3
11,1,4
11,2,8
11,3,18
11,4,0
11,5,7
11,6,0
11,7,0
11,8,0
11,9,0
11,10,9
11,11,0
11,12,5
11,13,2
11,14,0
11,15,0
11,16,1
11,17,5
11,18,1
11,19,0
11,20,0
11,21,0
11,22,0
11,23,1
11,24,4
11,25,0
11,26,0
12,0,18
12,1,4
12,2,4
12,3,25
12,4,0
12,5,33
12,6,8
12,7,0
12,8,1
12,9,0
12,10,24
12,11,5
12,12,0
12,13,18
12,14,0
12,15,0
12,16,8
12,17,4
12,18,11
12,19,0
12,20,0
12,21,0
12,22,0
12,23,11
12,24,4
12,25,0
12,26,0
13,0,5
13,1,7
13,2,2
13,3,25
13,4,0
13,5,54
13,6,4
13,7,0
13,8,0
13,9,0
13,10,12
13,11,2
13,12,18
13,13,0
13,14,0
13,15,0
13,16,9
13,17,15
13,18,2
13,19,0
13,20,0
13,21,0
13,22,0
13,23,3
13,24,6
13,25,0
13,26,0
14,0,0
14,1,0
14,2,0
14,3,0
14,4,0
14,5,0
14,6,0
14,7,0
14,8,0
14,9,0
14,10,0
14,11,0
14,12,0
14,13,0
14,14,0
14,15,0
14,16,0
14,17,0
14,18,0
14,19,0
14,20,0
14,21,0
14,22,0
14,23,0
14,24,0
14,25,0
14,26,0
15,0,0
15,1,0
15,2,0
15,3,0
15,4,0
15,5,0
15,6,0
15,7,0
15,8,0
15,9,0
15,10,0
15,11,0
15,12,0
15,13,0
15,14,0
15,15,0
15,16,0
15,17,0
15,18,0
15,19,0
15,20,0
15,21,0
15,22,0
15,23,0
15,24,0
15,25,0
15,26,0
16,0,4
16,1,2
16,2,1
16,3,21
16,4,0
16,5,20
16,6,4
16,7,0
16,8,0
16,9,0
16,10,7
16,11,1
16,12,8
16,13,9
16,14,0
16,15,0
16,16,0
16,17,5
16,18,5
16,19,0
16,20,0
16,21,0
16,22,0
16,23,5
16,24,6
16,25,0
16,26,0
17,0,7
17,1,4
17,2,7
17,3,42
17,4,0
17,5,7
17,6,6
17,7,0
17,8,7
17,9,0
17,10,15
17,11,5
17,12,4
17,13,15
17,14,0
17,15,0
17,16,5
17,17,0
17,18,7
17,19,0
17,20,0
17,21,0
17,22,0
17,23,5
17,24,2
17,25,0
17,26,0
18,0,5
18,1,1
18,2,1
18,3,25
18,4,0
18,5,19
18,6,4
18,7,0
18,8,1
18,9,0
18,10,18
18,11,1
18,12,11
18,13,2
18,14,0
18,15,0
18,16,5
18,17,7
18,18,0
18,19,0
18,20,0
18,21,0
18,22,0
18,23,1
18,24,5
18,25,0
18,26,0
19,0,0
19,1,0
19,2,0
19,3,0
19,4,0
19,5,0
19,6,0
19,7,0
19,8,0
19,9,0
19,10,0
19,11,0
19,12,0
19,13,0
19,14,0
19,15,0
19,16,0
19,17,0
19,18,0
19,19,0
19,20,0
19,21,0
19,22,0
19,23,0
19,24,0
19,25,0
19,26,0
20,0,0
20,1,0
20,2,0
20,3,0
20,4,0
20,5,0
20,6,0
20,7,0
20,8,0
20,9,0
20,10,0
20,11,0
20,12,0
20,13,0
20,14,0
20,15,0
20,16,0
20,17,0
20,18,0
20,19,0
20,20,0
20,21,0
20,22,0
20,23,0
20,24,0
20,25,0
20,26,0
21,0,0
21,1,0
21,2,0
21,3,0
21,4,0
21,5,0
21,6,0
21,7,0
21,8,0
21,9,0
21,10,0
21,11,0
21,12,0
21,13,0
21,14,0
21,15,0
21,16,0
21,17,0
21,18,0
21,19,0
21,20,0
21,21,0
21,22,0
21,23,0
21,24,0
21,25,0
21,26,0
22,0,0
22,1,0
22,2,0
22,3,0
22,4,0
22,5,0
22,6,0
22,7,0
22,8,0
22,9,0
22,10,0
22,11,0
22,12,0
22,13,0
22,14,0
22,15,0
22,16,0
22,17,0
22,18,0
22,19,0
22,20,0
22,21,0
22,22,0
22,23,0
22,24,0
22,25,0
22,26,0
23,0,0
23,1,0
23,2,3
23,3,26
23,4,0
23,5,41
23,6,5
23,7,0
23,8,3
23,9,0
23,10,17
23,11,1
23,12,11
23,13,3
23,14,0
23,15,0
23,16,5
23,17,5
23,18,1
23,19,0
23,20,0
23,21,0
23,22,0
23,23,0
23,24,6
23,25,0
23,26,0
24,0,0
24,1,2
24,2,1
24,3,22
24,4,0
24,5,16
24,6,0
24,7,0
24,8,3
24,9,0
24,10,25
24,11,4
24,12,4
24,13,6
24,14,0
24,15,0
24,16,6
24,17,2
24,18,5
24,19,0
24,20,0
24,21,0
24,22,0
24,23,6
24,24,0
24,25,0
24,26,0
25,0,0
25,1,0
25,2,0
25,3,0
25,4,0
25,5,0
25,6,0
25,7,0
25,8,0
25,9,0
25,10,0
25,11,0
25,12,0
25,13,0
25,14,0
25,15,0
25,16,0
25,17,0
25,18,0
25,19,0
25,20,0
25,21,0
25,22,0
25,23,0
25,24,0
25,25,0
25,26,0
26,0,0
26,1,0
26,2,0
26,3,0
26,4,0
26,5,0
26,6,0
26,7,0
26,8,0
26,9,0
26,10,0
26,11,0
26,12,0
26,13,0
26,14,0
26,15,0
26,16,0
26,17,0
26,18,0
26,19,0
26,20,0
26,21,0
26,22,0
26,23,0
26,24,0
26,25,0
26,26,0
