node,centrality,community,density,eign,betwness,closeness,volatility,name,type
2,1,0,0.0548780487804878,0.0001061664326021,0.0,0.2262769683685748,0.4,User_2,
314,1,0,0.0548780487804878,6.170386730069758e-05,0.0,0.2193097279149588,0.4,User_314,outgoing
377,1,0,0.0548780487804878,0.0003555422660519,0.0,0.2209330991825704,0.2,User_377,
611,1,0,0.0548780487804878,0.0001061664326021,0.0,0.2262769683685748,0.2,User_611,outgoing
641,1,0,0.0548780487804878,0.0001061664326021,0.0,0.2262769683685748,0.2,User_641,outgoing
707,1,0,0.0548780487804878,0.0003555422660519,0.0,0.2209330991825704,0.6,User_707,outgoing
754,1,0,0.0548780487804878,0.0001061664326021,0.0,0.2262769683685748,0.2,User_754,
790,1,0,0.0548780487804878,0.0001061664326021,0.0,0.2262769683685748,0.2,User_790,
960,1,0,0.0548780487804878,0.0003555422660519,0.0,0.2209330991825704,0.6,User_960,outandin
1154,1,0,0.0548780487804878,0.0001061664326021,0.0,0.2262769683685748,0.4,User_1154,
1208,1,0,0.0548780487804878,0.0001061664326021,0.0,0.2262769683685748,0.8,User_1208,
1226,1,0,0.0548780487804878,2.038996457279557e-05,0.0,0.2077518072194075,0.4,User_1226,outgoing
1260,1,0,0.0548780487804878,0.0003555422660519,0.0,0.2209330991825704,0.4,User_1260,
1288,1,0,0.0548780487804878,0.0001061664326021,0.0,0.2262769683685748,0.4,User_1288,outgoing
1327,1,0,0.0548780487804878,0.0001692948818861,0.0,0.1958098101783668,0.4,User_1327,outgoing
1385,1,0,0.0548780487804878,0.0003555422660519,0.0,0.2209330991825704,0.8,User_1385,outgoing
1419,1,0,0.0548780487804878,0.0003555422660519,0.0,0.2209330991825704,0.6,User_1419,outgoing
1501,1,0,0.0548780487804878,0.0001061664326021,0.0,0.2262769683685748,0.4,User_1501,outgoing
1578,1,0,0.0548780487804878,0.0003555422660519,0.0,0.2209330991825704,0.4,User_1578,outgoing
1711,1,0,0.0548780487804878,0.0001061664326021,0.0,0.2262769683685748,0.4,User_1711,outandin
132,2,0,0.0548780487804878,2.001003857645321e-05,0.0013364795495943,0.2085814317407495,0.0,User_132,
162,2,0,0.0548780487804878,1.380175695165963e-05,2.2354694485842027e-05,0.1966082818008006,0.2,User_162,outgoing
626,2,0,0.0548780487804878,0.0019319709985114,0.0,0.2328332846883181,0.2,User_626,
642,2,0,0.0548780487804878,0.0108017980575647,0.0,0.2388670740781068,0.0,User_642,
1161,2,0,0.0548780487804878,0.0005113316341999,0.0045955532102196,0.248036091167769,0.4,User_1161,
1623,2,0,0.0548780487804878,0.0078755539380463,0.0,0.2523297916187409,0.4,User_1623,outgoing
1728,2,0,0.0548780487804878,9.12766558297186e-05,0.0,0.2280055301494916,0.4,User_1728,incoming
36,3,0,0.0548780487804878,0.0191458963496282,0.0,0.2952365531704909,0.2,User_36,
561,3,0,0.0548780487804878,0.0971816474161241,0.0,0.3143366110235468,0.0,User_561,
1535,3,0,0.0548780487804878,0.0016232906649482,0.001078827281549,0.2560405238484283,0.8,User_1535,
1692,3,0,0.0548780487804878,0.0045187032270221,0.029253561049668,0.3029420987824806,0.4,User_1692,outandin
161,4,0,0.0548780487804878,0.000417346370232,0.0001523653300526,0.2415364941737774,0.2,User_161,
1238,4,0,0.0548780487804878,0.015757224245757,0.0012218043037715,0.2988970922179076,0.4,User_1238,
1673,4,0,0.0548780487804878,0.0075175764988336,0.0054807047839834,0.2984700963718821,0.6,User_1673,incoming
1,5,0,0.0548780487804878,0.0031649820598967,5.0010502205463146e-05,0.2522282504551116,0.0,User_1,
711,5,0,0.0548780487804878,0.0052834931486121,0.0014307004470938,0.245510067520937,0.4,User_711,
312,6,0,0.0548780487804878,0.000922858852536,0.0049322620282883,0.2651384104826363,0.0,User_312,
1487,7,0,0.0548780487804878,0.0019089204103933,0.0122979000193215,0.2645788106293593,0.6,User_1487,
644,14,0,0.0548780487804878,0.0028881438887083,0.0203972951201924,0.2836141187244128,0.2,User_644,
3,25,0,0.0548780487804878,0.00993912286819,0.087718085938859,0.2953756844396571,0.0,User_3,
95,25,0,0.0548780487804878,0.0332823865664967,0.0543092047927614,0.2863349485522852,0.0,User_95,
453,1,1,0.1176470588235294,3.491012709989928e-06,0.0,0.1917953495657749,0.2,User_453,outgoing
