source,target,weight
0,0,0
0,1,10
0,2,3
0,3,22
0,4,16
0,5,8
0,6,17
0,7,20
0,8,10
0,9,15
0,10,17
1,0,10
1,1,0
1,2,6
1,3,17
1,4,10
1,5,11
1,6,6
1,7,17
1,8,21
1,9,15
1,10,15
2,0,3
2,1,6
2,2,0
2,3,4
2,4,5
2,5,0
2,6,5
2,7,8
2,8,7
2,9,6
2,10,3
3,0,22
3,1,17
3,2,4
3,3,0
3,4,10
3,5,9
3,6,18
3,7,17
3,8,19
3,9,18
3,10,19
4,0,16
4,1,10
4,2,5
4,3,10
4,4,0
4,5,11
4,6,16
4,7,13
4,8,19
4,9,9
4,10,10
5,0,8
5,1,11
5,2,0
5,3,9
5,4,11
5,5,0
5,6,4
5,7,7
5,8,3
5,9,9
5,10,3
6,0,17
6,1,6
6,2,5
6,3,18
6,4,16
6,5,4
6,6,0
6,7,6
6,8,14
6,9,12
6,10,10
7,0,20
7,1,17
7,2,8
7,3,17
7,4,13
7,5,7
7,6,6
7,7,0
7,8,16
7,9,16
7,10,13
8,0,10
8,1,21
8,2,7
8,3,19
8,4,19
8,5,3
8,6,14
8,7,16
8,8,0
8,9,14
8,10,18
9,0,15
9,1,15
9,2,6
9,3,18
9,4,9
9,5,9
9,6,12
9,7,16
9,8,14
9,9,0
9,10,13
10,0,17
10,1,15
10,2,3
10,3,19
10,4,10
10,5,3
10,6,10
10,7,13
10,8,18
10,9,13
10,10,0
