node,x_pos,y_pos
0,-0.10326266896996342,0.9193260453102975
1,0.8508279347668307,-0.0951963814426498
2,-0.2249854547031892,-0.5045081355753754
3,-0.650477658931714,0.19170372730007798
4,0.6433362565700674,0.3748258156359281
5,-0.6044598580504382,0.7997074314230886
6,0.3751773889640017,-0.1333282558621975
7,-0.17869486804347093,-0.9119545140723252
8,-0.08245407961696276,0.3521188832663745
9,0.08851001625165315,0.08244539002609132
10,0.6329358466501022,-0.7181730720396476
11,-0.8179171920621826,-0.40335163238296223
12,0.23783539864643552,0.8164009330700087
13,-0.3687351029414382,0.22998376534329165
14,0.20236404147026854,-1.0
