source,target,weight
0,1,17
0,2,5
0,4,13
0,3,6
0,6,27
0,7,12
0,8,4
0,9,7
0,10,3
0,11,5
0,13,5
0,15,4
1,6,53
1,13,2
1,8,12
1,11,14
2,6,26
2,11,6
1,2,34
2,18,2
2,8,6
0,18,4
4,6,22
1,4,13
2,4,10
4,20,1
4,8,8
3,4,2
6,13,10
6,17,3
6,8,21
3,9,9
3,11,3
7,11,27
7,10,1
1,17,9
1,21,1
1,9,41
1,3,3
1,19,4
1,7,7
1,15,7
13,15,1
2,9,21
4,11,1
4,13,1
6,11,3
7,9,21
4,9,2
2,3,3
3,20,1
13,17,3
9,13,8
6,7,17
7,8,14
7,17,7
3,7,6
7,18,7
2,7,4
4,7,8
7,15,9
7,20,2
3,8,4
6,16,1
6,9,31
6,15,7
9,20,5
1,20,3
9,11,11
6,18,9
6,21,1
4,15,4
8,15,1
8,11,2
15,17,1
8,9,1
8,17,3
11,20,4
2,19,3
2,21,1
0,17,1
1,18,1
4,17,2
9,17,7
3,17,2
11,17,3
4,18,2
11,15,5
2,17,1
10,11,3
11,19,4
11,13,1
15,19,1
3,15,4
15,18,3
2,15,1
15,20,1
7,21,1
9,21,1
9,10,1
9,15,3
1,10,3
