node,x_pos,y_pos
0,0.036955401096977064,-0.0035766589698752174
1,0.03426612507367533,-0.03190002458889309
2,0.020851036857377953,-0.039639018717068805
3,0.05250769652209185,0.004672093075557947
4,0.0077599754772739,-0.016972004680646642
5,-0.6847390395202069,0.7368032569160421
6,0.021677330109865136,-0.014457944848601512
7,0.034904954446028175,-0.021282272518907703
8,0.018672763790167978,0.0009496077188021957
9,0.0474085046089832,-0.02722571345119586
10,0.10645306585838525,-0.01365920351713737
11,0.05595879135908927,-0.0410474235411023
12,0.04126192120982059,0.8904553209456151
13,0.070356158249282,-0.004435050119493256
14,0.45850000201897645,-0.8871359227003973
15,0.0065868265985187125,-0.03809851043406792
16,-0.05605579458651679,0.11581433712850397
17,0.043116126565282464,-0.055474361540414935
18,-0.0102544200002474,0.0063297197467079925
19,0.03751508780576482,-0.09696147955222867
20,0.08306623630701249,-0.06035050749479619
21,-0.036595671309386936,-0.08094547208200684
22,-0.6611311471626341,0.5681977131416421
23,-0.4036805797882499,-0.6852564445538768
24,0.081598311021083,-0.9403986879034388
25,0.9999999999999999,0.1458339204682159
26,0.8212431798920471,0.6197760458177235
27,0.41509851440184964,0.8632013470160484
28,-0.720252834623807,-0.6596057431758798
29,-0.9230485222785024,-0.23361091758483002
