source,target,weight
0,0,0
0,1,230
0,2,0
0,3,16
0,4,179
0,5,0
0,6,0
0,7,0
0,8,192
0,9,215
0,10,120
0,11,56
0,12,120
0,13,32
0,14,45
0,15,19
0,16,65
0,17,134
0,18,52
1,0,230
1,1,0
1,2,0
1,3,3
1,4,58
1,5,0
1,6,0
1,7,0
1,8,65
1,9,64
1,10,46
1,11,20
1,12,24
1,13,7
1,14,32
1,15,10
1,16,17
1,17,61
1,18,22
2,0,0
2,1,0
2,2,0
2,3,0
2,4,0
2,5,0
2,6,0
2,7,0
2,8,0
2,9,0
2,10,0
2,11,0
2,12,0
2,13,0
2,14,0
2,15,0
2,16,0
2,17,0
2,18,0
3,0,16
3,1,3
3,2,0
3,3,0
3,4,4
3,5,0
3,6,0
3,7,0
3,8,5
3,9,5
3,10,5
3,11,3
3,12,5
3,13,3
3,14,5
3,15,0
3,16,2
3,17,3
3,18,2
4,0,179
4,1,58
4,2,0
4,3,4
4,4,0
4,5,0
4,6,0
4,7,0
4,8,128
4,9,88
4,10,26
4,11,35
4,12,54
4,13,13
4,14,33
4,15,16
4,16,32
4,17,71
4,18,42
5,0,0
5,1,0
5,2,0
5,3,0
5,4,0
5,5,0
5,6,0
5,7,0
5,8,0
5,9,0
5,10,0
5,11,0
5,12,0
5,13,0
5,14,0
5,15,0
5,16,0
5,17,0
5,18,0
6,0,0
6,1,0
6,2,0
6,3,0
6,4,0
6,5,0
6,6,0
6,7,0
6,8,0
6,9,0
6,10,0
6,11,0
6,12,0
6,13,0
6,14,0
6,15,0
6,16,0
6,17,0
6,18,0
7,0,0
7,1,0
7,2,0
7,3,0
7,4,0
7,5,0
7,6,0
7,7,0
7,8,0
7,9,0
7,10,0
7,11,0
7,12,0
7,13,0
7,14,0
7,15,0
7,16,0
7,17,0
7,18,0
8,0,192
8,1,65
8,2,0
8,3,5
8,4,128
8,5,0
8,6,0
8,7,0
8,8,0
8,9,91
8,10,31
8,11,41
8,12,65
8,13,41
8,14,40
8,15,20
8,16,42
8,17,70
8,18,53
9,0,215
9,1,64
9,2,0
9,3,5
9,4,88
9,5,0
9,6,0
9,7,0
9,8,91
9,9,0
9,10,65
9,11,39
9,12,32
9,13,27
9,14,54
9,15,6
9,16,13
9,17,64
9,18,19
10,0,120
10,1,46
10,2,0
10,3,5
10,4,26
10,5,0
10,6,0
10,7,0
10,8,31
10,9,65
10,10,0
10,11,17
10,12,17
10,13,10
10,14,35
10,15,10
10,16,9
10,17,22
10,18,7
11,0,56
11,1,20
11,2,0
11,3,3
11,4,35
11,5,0
11,6,0
11,7,0
11,8,41
11,9,39
11,10,17
11,11,0
11,12,19
11,13,9
11,14,13
11,15,0
11,16,8
11,17,21
11,18,12
12,0,120
12,1,24
12,2,0
12,3,5
12,4,54
12,5,0
12,6,0
12,7,0
12,8,65
12,9,32
12,10,17
12,11,19
12,12,0
12,13,13
12,14,15
12,15,21
12,16,16
12,17,27
12,18,22
13,0,32
13,1,7
13,2,0
13,3,3
13,4,13
13,5,0
13,6,0
13,7,0
13,8,41
13,9,27
13,10,10
13,11,9
13,12,13
13,13,0
13,14,28
13,15,3
13,16,16
13,17,18
13,18,13
14,0,45
14,1,32
14,2,0
14,3,5
14,4,33
14,5,0
14,6,0
14,7,0
14,8,40
14,9,54
14,10,35
14,11,13
14,12,15
14,13,28
14,14,0
14,15,2
14,16,18
14,17,35
14,18,23
15,0,19
15,1,10
15,2,0
15,3,0
15,4,16
15,5,0
15,6,0
15,7,0
15,8,20
15,9,6
15,10,10
15,11,0
15,12,21
15,13,3
15,14,2
15,15,0
15,16,2
15,17,7
15,18,8
16,0,65
16,1,17
16,2,0
16,3,2
16,4,32
16,5,0
16,6,0
16,7,0
16,8,42
16,9,13
16,10,9
16,11,8
16,12,16
16,13,16
16,14,18
16,15,2
16,16,0
16,17,24
16,18,16
17,0,134
17,1,61
17,2,0
17,3,3
17,4,71
17,5,0
17,6,0
17,7,0
17,8,70
17,9,64
17,10,22
17,11,21
17,12,27
17,13,18
17,14,35
17,15,7
17,16,24
17,17,0
17,18,26
18,0,52
18,1,22
18,2,0
18,3,2
18,4,42
18,5,0
18,6,0
18,7,0
18,8,53
18,9,19
18,10,7
18,11,12
18,12,22
18,13,13
18,14,23
18,15,8
18,16,16
18,17,26
18,18,0
