source,target,weight
0,10,120
0,1,230
0,16,65
0,4,179
0,3,16
0,17,134
0,9,215
0,8,192
0,12,120
0,18,52
0,15,19
0,11,56
1,17,61
1,10,46
8,16,42
16,17,24
11,16,8
12,16,16
4,16,32
10,16,9
4,8,128
4,18,42
4,14,33
4,17,71
4,11,35
4,9,88
1,4,58
3,4,4
4,12,54
4,10,26
4,15,16
4,13,13
3,12,5
3,10,5
14,17,35
8,17,70
10,17,22
12,17,27
0,13,32
9,17,64
9,11,39
8,9,91
1,9,64
9,12,32
9,14,54
3,8,5
8,10,31
8,18,53
1,8,65
8,12,65
8,14,40
9,15,6
9,16,13
9,13,27
9,10,65
3,9,5
17,18,26
0,14,45
11,17,21
10,14,35
10,12,17
10,11,17
1,14,32
1,16,17
1,12,24
1,15,10
1,13,7
1,18,22
9,18,19
11,12,19
12,14,15
12,18,22
3,18,2
11,18,12
15,18,8
16,18,16
13,18,13
10,18,7
14,18,23
13,17,18
8,11,41
8,13,41
8,15,20
13,16,16
1,11,20
12,15,21
12,13,13
13,14,28
11,13,9
3,13,3
15,17,7
11,14,13
3,17,3
1,3,3
10,15,10
13,15,3
15,16,2
14,15,2
10,13,10
14,16,18
3,14,5
3,11,3
3,16,2
