source,target,weight
11,16,23
15,16,17
16,20,7
7,16,19
7,11,32
11,15,35
11,14,36
0,11,10
11,20,13
10,11,27
11,23,13
11,12,12
1,11,18
11,29,10
14,15,16
12,15,11
1,15,6
0,15,7
15,20,7
15,28,5
7,15,17
8,15,10
10,15,15
15,23,5
15,22,15
11,28,6
11,18,10
0,16,6
16,23,8
16,28,3
8,16,13
14,16,13
12,16,10
16,18,4
10,16,10
16,29,6
16,22,6
0,7,16
7,22,17
7,14,18
7,12,20
1,7,17
7,10,21
7,18,9
7,20,12
7,23,11
7,8,20
8,20,3
8,11,17
8,10,9
20,29,5
11,22,11
12,14,7
0,12,1
0,1,4
0,14,12
0,22,6
8,14,13
15,18,11
8,12,6
0,8,5
0,20,4
14,22,8
14,18,10
12,20,3
10,14,14
14,23,14
1,12,5
12,23,4
12,29,5
12,22,9
14,20,2
18,20,6
1,14,11
22,23,8
10,22,4
18,22,8
20,22,3
8,22,7
1,22,2
18,23,2
23,29,4
10,23,6
22,29,1
10,12,11
12,18,4
1,20,1
1,29,3
1,8,4
1,23,5
1,10,12
1,28,3
1,18,3
0,29,3
0,10,3
14,29,4
14,28,6
0,28,3
0,18,3
20,23,4
23,28,3
8,23,9
10,20,11
10,18,5
7,29,1
8,28,4
18,28,3
8,18,7
10,28,2
10,29,2
18,29,3
28,29,2
8,29,1
