node,x_pos,y_pos
0,-0.0984828742972856,-0.06492963235507351
1,-0.054264662431971505,-0.06391256494785022
2,-0.7186754671611234,-0.8104486452112167
3,-1.0,0.3359223864362245
4,0.44525418465784583,0.7737249991064731
5,-0.5618459582442775,0.9092962075024823
6,0.7466597813995696,-0.6995942594695168
7,-0.06769552932610258,-0.04845611791017853
8,-0.08457590561674057,-0.02994668422453912
9,0.645765160749178,-0.53491774108456
10,-0.06358046539785368,-0.03688504677567215
11,-0.07805838261241062,-0.042174573368665924
12,-0.06689536004162085,-0.06681985433343926
13,-0.9899422321322463,-0.06085587817393753
14,-0.08676699746348712,-0.05132127628437345
15,-0.07565481619017182,-0.055676693929932686
16,-0.09320862704189185,-0.03985481387746806
17,0.9017515621319523,0.4706767812883523
18,-0.0832921734273386,-0.07080072980235388
19,0.8890202949213258,-0.21764229619500786
20,-0.07596779985555054,-0.01728419917663192
21,-0.8498557477663362,0.6614920273428956
22,-0.04861051734995138,-0.048062897356168095
23,-0.06058610748682645,-0.023409464714606636
24,0.20667550696908707,-0.9857990167718811
25,0.9958131949875718,0.12440295572009215
26,0.6790927386753521,0.7661069292087146
27,0.10674752887467642,0.965680492022191
28,-0.12067832270072176,-0.05273870765759433
29,-0.10657757302059435,-0.02304137955138059
30,-0.23156443380205613,-0.9627303054553757
