node,x_pos,y_pos
0,-0.014039850645094063,-0.008328790412309989
1,-0.06548841198212385,-0.009008810248143862
2,-0.08893807499312406,-0.034662410341731585
3,-0.10203195759947102,-0.007573326025141021
4,0.6060429487478889,0.6701124057526383
5,-0.0998996306772753,0.015157292305226215
6,-0.05531769187179594,-0.05640172077060613
7,-0.09105485644131543,-0.09006790078879968
8,-0.8006099263680795,0.383711258411349
9,-0.02804020720784224,-0.08859563636858175
10,-0.01755470361740065,0.08831612337898723
11,-0.1605895524157419,-0.14609888241914673
12,-0.19117905804878418,0.08575257954987292
13,-0.9454525538545997,0.12462623538114856
14,0.3904203709192245,-0.9442313558688401
15,0.6595485420977253,-0.6853391958259383
16,-0.04956643421831299,0.046450037895373414
17,0.921187705401238,0.4428140558181029
18,-0.3239570467802786,-0.9710661910459158
19,0.84850308048117,-0.3353277634306814
20,-0.9597782369230676,-0.20808506584818645
21,-0.7679688987612747,0.7146228995383026
22,-0.33474872937389216,0.8434534901313548
23,0.763789100481305,0.038709681443484724
24,0.06639458456199193,-0.9728447363709751
25,1.0,0.06667955797325391
26,0.6510710912897962,0.7964320025677056
27,0.19007735493657524,0.9550443782164838
28,-0.7710093646940828,-0.7034535834762753
29,-0.22980959244335972,-0.010796629122009743
