node,x_pos,y_pos
0,0.06171619211877906,0.15961365405476416
1,1.0,0.3548870930017762
2,0.04417985451392815,0.15830589650509513
3,0.06280812821173357,0.17120715469734252
4,0.04107123211711247,0.13937935322509293
5,0.014318247413449224,0.3057014165456822
6,0.06157703590888041,0.14891334675015785
7,0.02069559636515244,0.12792290785731142
8,0.04940008553286189,0.1701472273155993
9,0.1026160532849517,-0.8261744159581896
10,0.7786669504421316,-0.5566617300869049
11,-0.7692113847710386,-0.28664152609118176
12,0.05363407009167796,0.13853273992496562
13,-0.8536534185777274,0.4732437210669722
14,0.4367248982187552,-0.8433151604516829
15,0.10078836875399833,0.23547052019662953
16,0.05282673727397085,0.1579942040918523
17,0.06940961562381297,0.18579897047222155
18,-0.3900828607548234,-0.8113165386530178
19,0.036110863612120535,0.1693762849298291
20,-0.9523756544935033,0.05123769600637655
21,0.03355359249321764,0.19033580076495432
22,0.030315942308580424,0.1559625199477576
23,-0.29770141790417504,-0.6644424296196504
24,0.07589741203616278,0.1485037053156848
25,0.052859258083159645,0.18172296141049119
26,0.083854602096831,0.16429462678007095
