source,target,weight
0,4,25
0,2,53
0,3,37
0,25,21
0,6,58
0,8,38
0,16,36
0,12,27
0,24,22
0,15,2
0,17,14
0,7,2
0,19,19
2,22,28
3,21,7
3,12,7
3,4,8
3,6,30
3,26,10
3,16,39
3,8,49
24,25,8
8,25,31
2,4,20
4,24,8
4,12,9
4,25,10
6,12,23
6,25,17
2,12,16
2,8,51
16,22,23
16,19,23
0,26,16
21,25,8
2,25,15
17,25,10
25,26,6
19,25,14
2,6,17
6,7,7
6,8,37
6,19,13
0,22,17
0,21,3
12,25,13
12,21,4
12,16,20
8,12,8
12,24,3
2,21,14
2,26,12
2,3,23
2,19,32
16,24,12
2,24,15
6,21,6
6,26,12
6,16,38
6,17,11
4,6,22
6,22,9
8,16,54
17,21,7
3,17,25
7,22,3
7,19,5
7,16,5
2,7,8
12,19,16
19,26,8
17,19,4
19,21,13
3,19,22
8,19,27
19,22,25
2,16,41
6,24,5
21,26,2
16,26,8
4,26,5
12,26,6
8,26,8
17,26,2
3,24,7
24,26,2
21,24,5
22,24,5
8,24,24
7,24,1
4,16,6
16,25,16
3,25,6
22,26,2
8,21,14
4,8,22
8,22,30
8,17,23
7,8,10
7,12,3
12,22,14
4,21,3
8,15,2
19,24,4
3,22,18
2,17,10
17,24,6
22,25,7
15,16,2
16,21,6
16,17,15
4,22,5
4,19,4
21,22,1
3,7,2
17,22,2
12,17,4
7,17,2
15,25,1
5,8,2
15,19,1
