node,centrality,community,density,eign,betwness,closeness,volatility,name,type
1209,7,0,0.5,0.0106288012881108,0.029974847336439,0.51,0.3333333333333333,ADM#1209,incoming
1232,9,0,0.5,0.0053365085924368,0.01467849361967,0.5425531914893617,0.6666666666666666,ADM#1232,outandin
1179,20,0,0.5,0.016070058483754,0.1194508995982593,0.6144578313253012,0.3333333333333333,ADM#1179,incoming
1098,34,0,0.5,0.1034830126495279,0.1345392492991409,0.75,0.0,ADM#1098,incoming
1130,2,1,0.75,0.0206195004058637,0.0,0.4513274336283185,0.3333333333333333,MED#1130,incoming
1168,9,1,0.75,0.0287490176381689,0.020049704818247,0.5257731958762887,0.0,MED#1168,incoming
1152,10,1,0.75,0.064346200247311,0.0023930905695611,0.5425531914893617,1.0,MED#1152,outandin
1260,15,1,0.75,0.1348057728640815,0.0079381656405877,0.5862068965517241,0.0,MED#1260,incoming
1148,15,1,0.75,0.118144847063666,0.0393401330823476,0.5730337078651685,0.0,MED#1148,incoming
1159,19,1,0.75,0.2002972438272789,0.0381841311377944,0.6144578313253012,0.3333333333333333,MED#1159,incoming
1144,23,1,0.75,0.3266699168145707,0.002235294117647,0.6455696202531646,0.0,MED#1144,incoming
1157,26,1,0.75,0.4138753230457291,0.0495927685083695,0.6710526315789473,0.0,MED#1157,incoming
1191,34,1,0.75,0.4932045284445374,0.0338164841694253,0.75,0.3333333333333333,MED#1191,incoming
1149,3,2,0.3904761904761905,0.0004177760487121,0.0,0.4473684210526316,0.6666666666666666,NUR#1149,incoming
1142,7,2,0.3904761904761905,0.0020931269056424,0.0307099284158107,0.4903846153846153,0.6666666666666666,NUR#1142,outandin
1105,9,2,0.3904761904761905,0.0128941922513478,0.0028048552754435,0.5257731958762887,0.3333333333333333,NUR#1105,incoming
1261,13,2,0.3904761904761905,0.0043187030074963,0.053627026568203,0.5604395604395604,1.0,NUR#1261,outandin
1100,14,2,0.3904761904761905,0.0076062575746024,0.0528705770768355,0.5730337078651685,0.3333333333333333,NUR#1100,incoming
1238,14,2,0.3904761904761905,0.0048547515610948,0.0431473221182864,0.5368421052631579,0.3333333333333333,NUR#1238,outandin
1245,14,2,0.3904761904761905,0.0352746332530961,0.05704865493176,0.5795454545454546,0.3333333333333333,NUR#1245,incoming
1190,15,2,0.3904761904761905,0.0101623897139632,0.0431545709192768,0.5730337078651685,1.0,NUR#1190,outandin
1246,16,2,0.3904761904761905,0.0099407909158822,0.0045378151260504,0.5666666666666667,0.3333333333333333,NUR#1246,outandin
1181,17,2,0.3904761904761905,0.0404232340047037,0.0312519010807712,0.5930232558139535,0.0,NUR#1181,incoming
1196,17,2,0.3904761904761905,0.0126794728684001,0.0018382140735081,0.5795454545454546,1.0,NUR#1196,incoming
1116,19,2,0.3904761904761905,0.009908566041504,0.0571364208759274,0.6,0.3333333333333333,NUR#1116,outandin
1108,21,2,0.3904761904761905,0.0150389223047834,0.1305675507176184,0.6296296296296297,0.3333333333333333,NUR#1108,incoming
1210,23,2,0.3904761904761905,0.0554842237618755,0.0138545614324161,0.6455696202531646,0.3333333333333333,NUR#1210,incoming
1193,26,2,0.3904761904761905,0.0290935018282463,0.0185714285714285,0.6623376623376623,0.3333333333333333,NUR#1193,incoming
1115,28,2,0.3904761904761905,0.2154954972401431,0.0360797753444812,0.6891891891891891,0.0,NUR#1115,incoming
1295,29,2,0.3904761904761905,0.2548750521398036,0.0103247190322562,0.6986301369863014,0.0,NUR#1295,incoming
1114,29,2,0.3904761904761905,0.2908302854578429,0.0325357779475426,0.6986301369863014,0.6666666666666666,NUR#1114,incoming
1164,32,2,0.3904761904761905,0.2038846467325434,0.0816127203677978,0.7285714285714285,0.3333333333333333,NUR#1164,incoming
1109,34,2,0.3904761904761905,0.1983626532540191,0.1285379826838379,0.75,0.0,NUR#1109,incoming
1207,35,2,0.3904761904761905,0.2777814815636142,0.0818443122217757,0.7611940298507462,0.3333333333333333,NUR#1207,incoming
1307,2,3,0.0261437908496732,0.0007443142998481,0.0,0.3863636363636363,0.3333333333333333,PAT#1307,incoming
1373,6,3,0.0261437908496732,0.0054649216237845,0.0029558611323317,0.504950495049505,1.0,PAT#1373,incoming
1332,7,3,0.0261437908496732,0.0098467783579736,0.0177995925642984,0.5204081632653061,0.3333333333333333,PAT#1332,outandin
1323,9,3,0.0261437908496732,0.0180831504175293,0.0,0.53125,0.3333333333333333,PAT#1323,incoming
1363,10,3,0.0261437908496732,0.0496249522522925,0.031939495465447,0.5368421052631579,0.3333333333333333,PAT#1363,incoming
1399,10,3,0.0261437908496732,0.0161459960700959,0.0,0.5425531914893617,0.3333333333333333,PAT#1399,outandin
1320,11,3,0.0261437908496732,0.0186221975913116,0.020254587215547,0.5483870967741935,0.3333333333333333,PAT#1320,incoming
1377,11,3,0.0261437908496732,0.0205829586615083,0.0127286308462779,0.5483870967741935,0.3333333333333333,PAT#1377,incoming
1305,13,3,0.0261437908496732,0.0083223992962885,0.0357818792349407,0.5666666666666667,0.3333333333333333,PAT#1305,outandin
1352,13,3,0.0261437908496732,0.0242356676709874,0.0081400560224089,0.5666666666666667,0.0,PAT#1352,incoming
1327,15,3,0.0261437908496732,0.0105794009923523,0.014928902962151,0.5795454545454546,0.3333333333333333,PAT#1327,incoming
1391,15,3,0.0261437908496732,0.0263481562919681,0.0005228758169934,0.5795454545454546,0.3333333333333333,PAT#1391,incoming
1395,15,3,0.0261437908496732,0.0325467716591877,0.0058027049203519,0.5795454545454546,0.3333333333333333,PAT#1395,incoming
1374,16,3,0.0261437908496732,0.0572435333297674,0.0508697503957019,0.5862068965517241,0.3333333333333333,PAT#1374,incoming
1378,16,3,0.0261437908496732,0.0538616681475209,0.016053808808134,0.5862068965517241,0.0,PAT#1378,incoming
1383,16,3,0.0261437908496732,0.0605491330326177,0.0,0.5930232558139535,0.0,PAT#1383,incoming
1393,17,3,0.0261437908496732,0.0562949595052328,0.0,0.5862068965517241,0.3333333333333333,PAT#1393,incoming
1365,24,3,0.0261437908496732,0.0932042892951289,0.0067979122104291,0.6538461538461539,0.0,PAT#1365,incoming
