source,target,weight
0,0,0
0,1,410
0,2,163
0,3,126
0,4,35
0,5,251
0,6,478
0,7,664
0,8,90
0,9,189
0,10,22
0,11,165
0,12,70
0,13,13
0,14,123
0,15,147
0,16,162
0,17,12
0,18,22
0,19,38
0,20,43
0,21,9
0,22,31
0,23,40
0,24,7
0,25,2
0,26,26
0,27,0
0,28,51
0,29,36
0,30,166
0,31,28
0,32,4
0,33,0
0,34,313
0,35,0
0,36,0
0,37,20
0,38,31
0,39,116
0,40,48
0,41,78
1,0,410
1,1,0
1,2,143
1,3,289
1,4,7
1,5,178
1,6,624
1,7,369
1,8,27
1,9,285
1,10,5
1,11,68
1,12,9
1,13,114
1,14,283
1,15,179
1,16,60
1,17,2
1,18,15
1,19,33
1,20,31
1,21,2
1,22,4
1,23,20
1,24,8
1,25,17
1,26,22
1,27,1
1,28,121
1,29,129
1,30,252
1,31,203
1,32,161
1,33,1
1,34,567
1,35,0
1,36,3
1,37,40
1,38,91
1,39,323
1,40,337
1,41,168
2,0,163
2,1,143
2,2,0
2,3,44
2,4,4
2,5,29
2,6,286
2,7,51
2,8,63
2,9,90
2,10,13
2,11,116
2,12,6
2,13,25
2,14,41
2,15,194
2,16,49
2,17,1
2,18,9
2,19,20
2,20,22
2,21,2
2,22,1
2,23,29
2,24,0
2,25,15
2,26,41
2,27,0
2,28,100
2,29,19
2,30,142
2,31,39
2,32,10
2,33,0
2,34,167
2,35,0
2,36,0
2,37,22
2,38,11
2,39,125
2,40,9
2,41,51
3,0,126
3,1,289
3,2,44
3,3,0
3,4,1
3,5,196
3,6,208
3,7,72
3,8,22
3,9,170
3,10,0
3,11,18
3,12,6
3,13,18
3,14,91
3,15,63
3,16,20
3,17,0
3,18,12
3,19,2
3,20,6
3,21,0
3,22,1
3,23,1
3,24,0
3,25,1
3,26,8
3,27,0
3,28,21
3,29,1
3,30,67
3,31,3
3,32,86
3,33,0
3,34,312
3,35,5
3,36,0
3,37,19
3,38,53
3,39,95
3,40,74
3,41,23
4,0,35
4,1,7
4,2,4
4,3,1
4,4,0
4,5,1
4,6,4
4,7,25
4,8,1
4,9,25
4,10,0
4,11,0
4,12,1
4,13,0
4,14,16
4,15,2
4,16,1
4,17,0
4,18,0
4,19,1
4,20,0
4,21,0
4,22,2
4,23,0
4,24,0
4,25,1
4,26,0
4,27,0
4,28,0
4,29,0
4,30,7
4,31,0
4,32,0
4,33,0
4,34,5
4,35,0
4,36,0
4,37,25
4,38,1
4,39,3
4,40,3
4,41,0
5,0,251
5,1,178
5,2,29
5,3,196
5,4,1
5,5,0
5,6,212
5,7,224
5,8,37
5,9,107
5,10,0
5,11,23
5,12,6
5,13,1
5,14,175
5,15,123
5,16,94
5,17,11
5,18,2
5,19,18
5,20,28
5,21,0
5,22,6
5,23,96
5,24,0
5,25,2
5,26,3
5,27,23
5,28,23
5,29,13
5,30,57
5,31,5
5,32,15
5,33,0
5,34,373
5,35,0
5,36,0
5,37,4
5,38,80
5,39,160
5,40,21
5,41,63
6,0,478
6,1,624
