node,x_pos,y_pos
0,0.03591722378640962,-0.015753770067236172
1,0.03472863899978963,0.02558203261863472
2,-0.5661889784288311,-0.811044297710445
3,0.01461497205545847,0.008711415121528742
4,0.06466190619477244,0.008625665322720057
5,-0.00397904696408387,-0.009237052462639972
6,-0.010993065825312507,-0.06111301671868255
7,0.027200778591136236,-0.03291623886541835
8,0.013340550578807979,-0.021907287171455504
9,0.18116521102265282,-0.8925185088474761
10,0.06457054764781518,-0.01397648802146613
11,-0.8294648858451594,-0.2612849566558545
12,0.32179322113075604,0.8799895591942646
13,0.04334510202271368,0.003982469635040038
14,0.024457511667602433,-0.007417577891783882
15,0.04901698544072413,-0.027185418194579827
16,-0.5166036377572739,0.8579345272829649
17,1.0,0.41659616316149073
18,0.0524169656820223,-0.04706721972960595
