node,centrality,community,density,eign,betwness,closeness,volatility,name,type
6,1,0,0.0787878787878787,0.000537770539724,0.0,0.2177356345597354,0.4166666666666667,User_6,
39,1,0,0.0787878787878787,0.0044130544790355,0.0,0.2381846589367436,0.75,User_39,outgoing
167,1,0,0.0787878787878787,0.000537770539724,0.0,0.2177356345597354,0.5,User_167,outandin
192,1,0,0.0787878787878787,0.005229569828324,0.0,0.2735037076271186,0.5,User_192,incoming
535,1,0,0.0787878787878787,0.000537770539724,0.0,0.2177356345597354,0.3333333333333333,User_535,
1447,1,0,0.0787878787878787,0.0075427429414625,0.0,0.2767253880021436,0.3333333333333333,User_1447,outandin
1528,1,0,0.0787878787878787,0.0009346466062162,0.0,0.2219582550211127,0.3333333333333333,User_1528,incoming
1735,1,0,0.0787878787878787,0.0008579669884834,0.0,0.2339402782219379,0.3333333333333333,User_1735,
1855,1,0,0.0787878787878787,0.0031939008549441,0.0,0.2547705769677269,0.16666666666666666,User_1855,incoming
2018,1,0,0.0787878787878787,0.0079871193432214,0.0,0.2523222446848262,0.5,User_2018,incoming
2046,1,0,0.0787878787878787,0.015085485882925,0.0,0.2767253880021436,0.3333333333333333,User_2046,incoming
239,2,0,0.0787878787878787,0.0028540707544055,0.0033212077325755,0.2513277313330279,0.3333333333333333,User_239,incoming
1318,2,0,0.0787878787878787,0.0015942847704757,0.0,0.2386941448382126,0.6666666666666666,User_1318,outgoing
1719,2,0,0.0787878787878787,0.0018080109007149,0.0014840700279972,0.2399774466921815,0.6666666666666666,User_1719,incoming
1731,2,0,0.0787878787878787,0.0255484500261778,0.0,0.3172409743052293,0.6666666666666666,User_1731,
1782,2,0,0.0787878787878787,0.0367972937240985,0.0,0.300173537893381,0.16666666666666666,User_1782,outandin
1847,2,0,0.0787878787878787,0.0064671004289085,8.823436790032565e-05,0.2556460772322209,0.16666666666666666,User_1847,outandin
1862,2,0,0.0787878787878787,0.0093385300080305,0.0,0.285030683810637,0.16666666666666666,User_1862,outandin
1877,2,0,0.0787878787878787,0.0015942847704757,0.0,0.2386941448382126,0.3333333333333333,User_1877,outandin
2013,2,0,0.0787878787878787,0.0086267579703649,8.682742172162446e-05,0.2596614606442453,0.6666666666666666,User_2013,incoming
1510,3,0,0.0787878787878787,0.0149891943158331,0.0052523183889646,0.3065645953622648,0.16666666666666666,User_1510,outgoing
1357,4,0,0.0787878787878787,0.0317569448614691,0.0004784581451321,0.3040586177434997,0.3333333333333333,User_1357,outandin
1363,4,0,0.0787878787878787,0.0174977294801452,0.0011847538275815,0.2987671023075352,0.3333333333333333,User_1363,
4,5,0,0.0787878787878787,0.0111830952305133,0.002063024428356,0.2730018659617478,0.25,User_4,
57,5,0,0.0787878787878787,0.0327850743262978,0.0003307940315389,0.3036449325492909,0.4166666666666667,User_57,
1612,5,0,0.0787878787878787,0.0870282905574025,0.0002135118805608,0.3326065952663618,0.3333333333333333,User_1612,
1917,5,0,0.0787878787878787,0.0246300477714252,0.0012806254650729,0.3026156276931915,0.16666666666666666,User_1917,outandin
1944,5,0,0.0787878787878787,0.0525927484896237,0.0009005613923488,0.3311261504803098,0.16666666666666666,User_1944,outandin
