node,x_pos,y_pos
0,-0.0187820081448006,0.018361149692932822
1,-0.04517303475116233,-0.037109080976537694
2,-0.061803614681268514,-0.025218373240287483
3,-0.04367404747301049,-0.005438549584411745
4,-0.026406109950728892,-0.019666457137352832
5,-0.06470917401325356,-0.009234869392858074
6,-0.013152944614151984,-0.0662826545205278
7,-0.05105533499776415,-0.020051019475064946
8,-0.07885754985220722,0.0023983673968482368
9,-0.11524120304658016,-0.03576155421476299
10,-0.05845649613056004,0.015534904990539111
11,0.001668598121179308,-0.022876640559399624
12,-0.0848948690558354,-0.020603619774718557
13,-0.9034657646660468,0.14858419739579942
14,-0.06490513829967748,-0.049392183676296844
15,0.6659178827765792,-0.6574995472397961
16,-0.12715652251634008,-0.0014689267702241355
17,0.8761704302393338,0.5338746242868804
18,-0.3297379550743777,-0.9288104730521204
19,-0.10261018618560193,-0.1766834333946667
20,-0.8963098348465169,-0.28691764771619366
21,-0.7361428786412344,0.7046084344312382
22,-0.22977849808681275,0.8599759441119207
23,0.7676141141279399,0.06481690373441963
24,0.15700996320748087,-0.9220574656069224
25,0.9999999999999999,0.09492242695477926
26,0.5839321765554178,0.8419955433367845
