source,target,weight
0,1,2
0,2,6
0,3,10
0,4,4
0,5,3
0,11,1
1,7,24
1,2,30
1,11,5
2,8,23
3,4,7
2,3,21
3,7,20
3,14,5
2,4,16
5,11,2
5,12,8
5,7,42
1,5,6
3,5,15
3,6,1
1,3,9
3,11,4
3,12,7
3,8,3
3,10,9
3,9,1
6,11,2
1,8,2
7,9,2
2,7,56
7,10,14
7,8,4
9,10,1
9,12,8
2,19,1
1,14,3
10,11,1
4,10,2
2,14,26
2,10,8
2,5,49
2,12,27
2,6,6
5,8,13
8,11,1
7,11,2
4,11,1
11,14,1
2,9,5
2,16,3
7,12,14
10,12,8
2,11,1
7,14,2
4,7,15
8,10,4
6,7,5
1,9,1
4,5,6
9,16,3
4,14,5
5,14,5
10,14,1
4,8,2
4,6,1
1,16,1
12,16,4
12,14,3
1,12,5
5,10,4
8,12,1
8,14,3
0,10,2
5,16,4
5,9,1
