source,target,weight
0,0,0
0,1,19
0,2,8
0,3,17
0,4,15
0,5,8
0,6,13
0,7,15
0,8,8
0,9,11
0,10,15
1,0,19
1,1,0
1,2,7
1,3,13
1,4,24
1,5,10
1,6,20
1,7,10
1,8,15
1,9,14
1,10,11
2,0,8
2,1,7
2,2,0
2,3,9
2,4,11
2,5,2
2,6,4
2,7,3
2,8,5
2,9,5
2,10,7
3,0,17
3,1,13
3,2,9
3,3,0
3,4,17
3,5,6
3,6,13
3,7,13
3,8,14
3,9,9
3,10,19
4,0,15
4,1,24
4,2,11
4,3,17
4,4,0
4,5,6
4,6,15
4,7,7
4,8,6
4,9,13
4,10,19
5,0,8
5,1,10
5,2,2
5,3,6
5,4,6
5,5,0
5,6,9
5,7,8
5,8,6
5,9,8
5,10,10
6,0,13
6,1,20
6,2,4
6,3,13
6,4,15
6,5,9
6,6,0
6,7,18
6,8,10
6,9,7
6,10,9
7,0,15
7,1,10
7,2,3
7,3,13
7,4,7
7,5,8
7,6,18
7,7,0
7,8,13
7,9,18
7,10,17
8,0,8
8,1,15
8,2,5
8,3,14
8,4,6
8,5,6
8,6,10
8,7,13
8,8,0
8,9,20
8,10,14
9,0,11
9,1,14
9,2,5
9,3,9
9,4,13
9,5,8
9,6,7
9,7,18
9,8,20
9,9,0
9,10,13
10,0,15
10,1,11
10,2,7
10,3,19
10,4,19
10,5,10
10,6,9
10,7,17
10,8,14
10,9,13
10,10,0
