source,target,weight
0,1,58
1,34,30
1,6,35
0,18,3
0,23,4
0,40,7
0,8,12
0,6,46
0,39,9
0,2,13
0,5,11
0,19,4
0,4,3
0,41,12
0,11,9
0,16,9
0,30,13
0,7,24
0,10,3
0,12,6
0,9,19
0,14,10
0,26,2
6,19,1
6,9,5
6,34,62
6,11,9
6,8,18
6,13,10
6,41,23
6,7,22
6,30,8
6,39,24
6,21,1
6,14,60
6,15,13
5,6,23
3,6,4
14,39,102
14,23,5
2,14,4
14,15,8
14,34,40
1,14,17
9,14,17
14,41,19
14,18,3
14,38,8
14,26,5
14,22,2
14,29,11
15,39,1
23,40,1
6,23,8
2,34,20
2,26,2
15,41,5
15,34,16
15,26,3
34,41,20
34,40,9
5,34,33
34,38,15
0,34,33
34,39,50
29,34,9
0,37,3
0,15,4
9,31,2
9,34,22
2,9,5
5,9,1
1,9,22
9,28,1
9,16,4
9,39,4
9,41,5
9,18,3
3,9,5
9,30,3
9,19,9
9,26,3
9,38,3
9,12,4
9,15,9
4,9,3
31,39,13
21,39,2
7,39,4
40,41,5
7,41,6
1,41,9
12,41,1
39,41,8
30,41,5
8,41,2
11,41,5
38,41,4
20,41,1
29,41,6
6,37,8
7,18,1
18,34,4
3,14,11
14,30,10
11,14,1
5,14,14
7,14,9
1,2,27
1,20,1
1,7,5
1,28,16
1,8,2
1,3,8
6,26,1
6,38,28
26,34,12
16,26,1
3,34,9
25,34,2
7,34,17
19,34,2
34,37,4
3,15,8
25,39,1
15,30,11
3,41,12
5,41,9
2,41,3
16,41,1
22,41,2
25,41,1
0,22,1
1,29,2
25,29,2
6,29,4
13,14,4
5,30,3
1,5,6
5,8,5
5,32,4
5,23,14
5,39,11
5,16,1
5,38,9
5,27,3
3,5,11
6,16,14
2,6,16
6,32,6
18,30,1
18,26,2
3,30,4
30,40,12
8,30,102
19,30,2
26,30,1
30,34,9
11,30,2
30,39,7
1,30,8
30,38,1
12,30,1
30,31,6
21,30,2
13,30,4
4,30,2
16,34,8
13,34,5
9,25,2
5,25,1
14,28,3
3,28,1
3,32,2
28,34,6
6,28,2
1,39,12
1,31,26
1,13,6
1,11,3
1,32,10
9,40,2
7,32,3
8,32,3
23,32,2
7,15,6
2,15,5
5,15,3
1,15,4
15,31,4
12,15,1
15,23,1
15,16,8
15,37,1
6,40,24
12,14,5
31,34,10
32,34,2
8,34,7
17,34,3
11,34,6
0,3,8
11,15,4
15,19,1
15,28,1
15,17,1
13,15,1
15,29,1
5,7,5
0,31,3
0,38,5
1,37,3
37,41,2
36,37,3
1,36,1
6,36,5
36,41,4
34,36,1
9,13,1
13,16,20
20,31,3
19,20,4
14,40,2
20,34,1
12,34,5
2,37,4
2,29,1
2,28,3
2,39,4
1,22,1
8,20,3
20,37,2
9,20,2
29,30,2
7,29,5
9,29,4
5,37,1
5,22,2
7,12,1
12,23,1
7,11,8
2,7,3
11,39,3
26,39,7
26,31,9
26,41,11
2,30,11
7,30,8
2,5,2
2,13,1
13,29,1
13,41,5
15,40,6
11,31,2
31,37,1
6,31,2
31,41,2
8,12,3
12,21,1
16,39,4
14,19,1
1,23,1
7,28,2
7,8,10
9,37,1
37,38,2
7,31,2
7,38,5
39,40,1
16,40,10
38,40,1
8,31,2
8,16,4
2,8,9
2,3,2
3,8,1
7,22,1
6,22,1
3,16,1
13,19,2
11,19,1
8,38,3
8,33,3
8,9,4
9,11,1
7,9,3
2,11,5
23,34,1
14,31,1
8,40,1
1,40,6
1,16,3
11,16,3
5,11,3
11,20,1
23,30,2
8,39,3
16,21,1
1,38,1
16,30,1
2,25,1
6,25,1
7,20,4
25,30,2
2,19,1
7,16,1
7,26,1
2,40,1
13,31,4
31,32,8
14,32,1
7,40,2
14,17,1
20,21,1
