source,target,weight
0,0,0
0,1,1535
0,2,444
0,3,629
0,4,371
0,5,154
0,6,60
0,7,137
0,8,38
0,9,87
0,10,79
1,0,1535
1,1,0
1,2,358
1,3,1027
1,4,290
1,5,102
1,6,84
1,7,32
1,8,17
1,9,45
1,10,603
2,0,444
2,1,358
2,2,0
2,3,1159
2,4,490
2,5,85
2,6,25
2,7,51
2,8,10
2,9,21
2,10,267
3,0,629
3,1,1027
3,2,1159
3,3,0
3,4,245
3,5,60
3,6,132
3,7,28
3,8,28
3,9,37
3,10,347
4,0,371
4,1,290
4,2,490
4,3,245
4,4,0
4,5,1143
4,6,66
4,7,214
4,8,75
4,9,73
4,10,174
5,0,154
5,1,102
5,2,85
5,3,60
5,4,1143
5,5,0
5,6,327
5,7,238
5,8,111
5,9,238
5,10,170
6,0,60
6,1,84
6,2,25
6,3,132
6,4,66
6,5,327
6,6,0
6,7,657
6,8,198
6,9,575
6,10,356
7,0,137
7,1,32
7,2,51
7,3,28
7,4,214
7,5,238
7,6,657
7,7,0
7,8,102
7,9,369
7,10,91
8,0,38
8,1,17
8,2,10
8,3,28
8,4,75
8,5,111
8,6,198
8,7,102
8,8,0
8,9,1943
8,10,178
9,0,87
9,1,45
9,2,21
9,3,37
9,4,73
9,5,238
9,6,575
9,7,369
9,8,1943
9,9,0
9,10,261
10,0,79
10,1,603
10,2,267
10,3,347
10,4,174
10,5,170
10,6,356
10,7,91
10,8,178
10,9,261
10,10,0
