node,centrality,community,density,eign,betwness,closeness,volatility,name,type
120,1,0,0.1323529411764706,0.0036624389240994,0.0,0.2485630067809536,0.5,User_120,outandin
722,1,0,0.1323529411764706,0.0019796916059865,0.0,0.2329535892902725,0.16666666666666666,User_722,
1604,1,0,0.1323529411764706,0.0009164225702982,0.0,0.2218966243889787,0.16666666666666666,User_1604,outandin
1745,1,0,0.1323529411764706,0.0021428290457361,0.0,0.2383219331775484,0.16666666666666666,User_1745,outandin
1748,1,0,0.1323529411764706,0.0021428290457361,0.0,0.2383219331775484,0.16666666666666666,User_1748,outandin
1749,1,0,0.1323529411764706,0.0036624389240994,0.0,0.2485630067809536,0.16666666666666666,User_1749,outandin
1761,1,0,0.1323529411764706,0.0021428290457361,0.0,0.2383219331775484,0.16666666666666666,User_1761,outandin
134,2,0,0.1323529411764706,0.0073517033643931,0.0005716407066822,0.2492892683055144,0.3333333333333333,User_134,outandin
350,2,0,0.1323529411764706,0.0217548627781654,0.0,0.287997475367299,0.3333333333333333,User_350,
1352,3,0,0.1323529411764706,0.0151513340317808,0.0021273482244505,0.2815816900249581,0.3333333333333333,User_1352,
1353,3,0,0.1323529411764706,0.0102117426359668,0.0001100640317684,0.2708547685001979,0.3333333333333333,User_1353,outgoing
1727,3,0,0.1323529411764706,0.0391249794137585,5.588521631919602e-05,0.3113841316699355,0.16666666666666666,User_1727,incoming
1611,4,0,0.1323529411764706,0.0435541630790097,0.0086393659604647,0.306078034358968,0.16666666666666666,User_1611,incoming
1478,5,0,0.1323529411764706,0.0100800019044911,0.0083589118421555,0.2872702090153614,0.16666666666666666,User_1478,
36,6,0,0.1323529411764706,0.0235702294055178,0.016112650046168,0.3154131315251842,0.25,User_36,
592,7,0,0.1323529411764706,0.1213359737933192,0.0001696039790527,0.3581080884682574,0.16666666666666666,User_592,
1,18,0,0.1323529411764706,0.0805698841978344,0.0526036044980346,0.3336041136952583,0.08333333333333333,User_1,
10,1,1,0.1169590643274853,0.0130077838544166,0.0,0.2754455272883368,0.5833333333333334,User_10,outandin
222,1,1,0.1169590643274853,0.0060606988858063,0.0,0.2666226627423823,0.3333333333333333,User_222,outandin
225,1,1,0.1169590643274853,0.0165420694279731,0.0,0.2790490664842595,0.16666666666666666,User_225,outgoing
1162,1,1,0.1169590643274853,0.0165420694279731,0.0,0.2790490664842595,0.3333333333333333,User_1162,outgoing
1606,1,1,0.1169590643274853,0.0165420694279731,0.0,0.2790490664842595,0.16666666666666666,User_1606,outandin
1633,1,1,0.1169590643274853,0.0130077838544166,0.0,0.2754455272883368,0.3333333333333333,User_1633,outandin
1695,1,1,0.1169590643274853,0.0060606988858063,0.0,0.2666226627423823,0.16666666666666666,User_1695,outandin
1710,1,1,0.1169590643274853,0.0121213977716126,0.0,0.2666226627423823,0.16666666666666666,User_1710,outandin
1759,1,1,0.1169590643274853,0.0121213977716126,0.0,0.2666226627423823,0.16666666666666666,User_1759,outandin
786,2,1,0.1169590643274853,0.0219901380193725,0.0,0.3041684566045002,0.5,User_786,outgoing
1575,2,1,0.1169590643274853,0.0585938706631383,0.0,0.3111002810485408,0.16666666666666666,User_1575,outandin
1512,3,1,0.1169590643274853,0.0288406852668517,0.0012959365191315,0.3077340020831824,0.8333333333333334,User_1512,
1593,3,1,0.1169590643274853,0.0679210035567315,0.0,0.3306947754944276,0.3333333333333333,User_1593,outandin
1595,3,1,0.1169590643274853,0.0670397971199524,0.0,0.3345853022649503,0.16666666666666666,User_1595,incoming
540,7,1,0.1169590643274853,0.0978127466484981,0.0003305137844611,0.3540217928529557,0.5,User_540,
1348,11,1,0.1169590643274853,0.1079568320895361,0.0073102153919685,0.3525588928824889,0.3333333333333333,User_1348,
41,12,1,0.1169590643274853,0.1430832331102513,0.0177891795114318,0.3838886482679969,0.3333333333333333,User_41,
1591,14,1,0.1169590643274853,0.1333324075314299,0.0282460910207938,0.3669645250647842,0.3333333333333333,User_1591,outandin
1555,20,1,0.1169590643274853,0.181957555693456,0.0297630614048145,0.3909244081446155,0.16666666666666666,User_1555,
