source,target,weight
0,0,0
0,1,3
0,2,8
0,3,7
0,4,0
0,5,0
0,6,2
0,7,2
0,8,2
0,9,0
0,10,3
0,11,0
0,12,0
0,13,7
0,14,2
0,15,0
0,16,0
0,17,0
1,0,3
1,1,0
1,2,14
1,3,8
1,4,0
1,5,0
1,6,6
1,7,6
1,8,6
1,9,0
1,10,9
1,11,5
1,12,2
1,13,5
1,14,9
1,15,0
1,16,6
1,17,0
2,0,8
2,1,14
2,2,0
2,3,8
2,4,0
2,5,0
2,6,13
2,7,10
2,8,6
2,9,0
2,10,12
2,11,10
2,12,4
2,13,14
2,14,9
2,15,0
2,16,6
2,17,0
3,0,7
3,1,8
3,2,8
3,3,0
3,4,0
3,5,0
3,6,6
3,7,8
3,8,11
3,9,0
3,10,15
3,11,2
3,12,2
3,13,5
3,14,15
3,15,0
3,16,7
3,17,0
4,0,0
4,1,0
4,2,0
4,3,0
4,4,0
4,5,0
4,6,0
4,7,0
4,8,0
4,9,0
4,10,0
4,11,0
4,12,0
4,13,0
4,14,0
4,15,0
4,16,0
4,17,0
5,0,0
5,1,0
5,2,0
5,3,0
5,4,0
5,5,0
5,6,0
5,7,0
5,8,0
5,9,0
5,10,0
5,11,0
5,12,0
5,13,0
5,14,0
5,15,0
5,16,0
5,17,0
6,0,2
6,1,6
6,2,13
6,3,6
6,4,0
6,5,0
6,6,0
6,7,5
6,8,11
6,9,0
6,10,11
6,11,2
6,12,4
6,13,4
6,14,8
6,15,0
6,16,3
6,17,0
7,0,2
7,1,6
7,2,10
7,3,8
7,4,0
7,5,0
7,6,5
7,7,0
7,8,0
7,9,0
7,10,10
7,11,0
7,12,1
7,13,2
7,14,11
7,15,0
7,16,5
7,17,0
8,0,2
8,1,6
8,2,6
8,3,11
8,4,0
8,5,0
8,6,11
8,7,0
8,8,0
8,9,0
8,10,7
8,11,3
8,12,0
8,13,7
8,14,9
8,15,0
8,16,5
8,17,0
9,0,0
9,1,0
9,2,0
9,3,0
9,4,0
9,5,0
9,6,0
9,7,0
9,8,0
9,9,0
9,10,0
9,11,0
9,12,0
9,13,0
9,14,0
9,15,0
9,16,0
9,17,0
10,0,3
10,1,9
10,2,12
10,3,15
10,4,0
10,5,0
10,6,11
10,7,10
10,8,7
10,9,0
10,10,0
10,11,1
10,12,5
10,13,6
10,14,24
10,15,0
10,16,10
10,17,0
11,0,0
11,1,5
11,2,10
11,3,2
11,4,0
11,5,0
11,6,2
11,7,0
11,8,3
11,9,0
11,10,1
11,11,0
11,12,1
11,13,2
11,14,4
11,15,0
11,16,3
11,17,0
12,0,0
12,1,2
12,2,4
12,3,2
12,4,0
12,5,0
12,6,4
12,7,1
12,8,0
12,9,0
12,10,5
12,11,1
12,12,0
12,13,4
12,14,1
12,15,0
12,16,0
12,17,0
13,0,7
13,1,5
13,2,14
13,3,5
13,4,0
13,5,0
13,6,4
13,7,2
13,8,7
13,9,0
13,10,6
13,11,2
13,12,4
13,13,0
13,14,8
13,15,0
13,16,1
13,17,0
14,0,2
14,1,9
14,2,9
14,3,15
14,4,0
14,5,0
14,6,8
14,7,11
14,8,9
14,9,0
14,10,24
14,11,4
14,12,1
14,13,8
14,14,0
14,15,0
14,16,13
14,17,0
15,0,0
15,1,0
15,2,0
15,3,0
15,4,0
15,5,0
15,6,0
15,7,0
15,8,0
15,9,0
15,10,0
15,11,0
15,12,0
15,13,0
15,14,0
15,15,0
15,16,0
15,17,0
16,0,0
16,1,6
16,2,6
16,3,7
16,4,0
16,5,0
16,6,3
16,7,5
16,8,5
16,9,0
16,10,10
16,11,3
16,12,0
16,13,1
16,14,13
16,15,0
16,16,0
16,17,0
17,0,0
17,1,0
17,2,0
17,3,0
17,4,0
17,5,0
17,6,0
17,7,0
17,8,0
17,9,0
17,10,0
17,11,0
17,12,0
17,13,0
17,14,0
17,15,0
17,16,0
17,17,0
