source,target,weight
0,0,0
0,1,17
0,2,15
0,3,15
0,4,15
0,5,10
0,6,5
0,7,22
0,8,9
0,9,12
0,10,0
1,0,17
1,1,0
1,2,12
1,3,13
1,4,14
1,5,25
1,6,11
1,7,18
1,8,14
1,9,22
1,10,0
2,0,15
2,1,12
2,2,0
2,3,18
2,4,19
2,5,9
2,6,15
2,7,12
2,8,14
2,9,16
2,10,0
3,0,15
3,1,13
3,2,18
3,3,0
3,4,13
3,5,11
3,6,10
3,7,14
3,8,14
3,9,10
3,10,0
4,0,15
4,1,14
4,2,19
4,3,13
4,4,0
4,5,15
4,6,9
4,7,15
4,8,11
4,9,9
4,10,0
5,0,10
5,1,25
5,2,9
5,3,11
5,4,15
5,5,0
5,6,8
5,7,14
5,8,13
5,9,19
5,10,0
6,0,5
6,1,11
6,2,15
6,3,10
6,4,9
6,5,8
6,6,0
6,7,15
6,8,10
6,9,22
6,10,0
7,0,22
7,1,18
7,2,12
7,3,14
7,4,15
7,5,14
7,6,15
7,7,0
7,8,16
7,9,16
7,10,0
8,0,9
8,1,14
8,2,14
8,3,14
8,4,11
8,5,13
8,6,10
8,7,16
8,8,0
8,9,13
8,10,0
9,0,12
9,1,22
9,2,16
9,3,10
9,4,9
9,5,19
9,6,22
9,7,16
9,8,13
9,9,0
9,10,0
10,0,0
10,1,0
10,2,0
10,3,0
10,4,0
10,5,0
10,6,0
10,7,0
10,8,0
10,9,0
10,10,0
