node,x_pos,y_pos
0,-0.010931156475328305,0.03330123021207069
1,-0.04900855203828397,0.053712942491153826
2,-0.059297239393675066,0.0349683034478263
3,-0.05662956577060362,0.04743084533615632
4,-0.02683173570383438,0.06223500831726439
5,-0.03764029737788588,0.055961767857101864
6,-0.03206334019178593,0.07237375400577571
7,-0.059066558008682477,0.0598116311343613
8,-0.04361912347772175,0.0440401349165991
9,0.3792724487132724,-0.7665418316767583
10,-0.029200776560784597,0.015022054311514009
11,-0.08651162609667999,0.010901448501595402
12,-0.03568245736869879,0.03680760713652327
13,-0.0279659990638792,0.05060726046054652
14,-0.05900214594189926,0.07462494734084174
15,0.6463348386581454,-0.6618022704691449
16,-0.046588007927476756,0.07010862784638411
17,-0.07287286551047958,0.05512869374932828
18,-0.0512241966662169,0.02070154047085997
19,0.8940163446777462,-0.08730555212684592
20,-1.0,-0.03691846324451059
21,-0.8661208460119948,0.6540583850332121
22,-0.6247642938290665,0.7296983059491613
23,0.6579936381975804,-0.3977547869635397
24,0.07463067880188358,-0.9445498291708032
25,0.9559527039996711,0.3310695681338597
26,0.7323247399926227,0.7544655548971035
27,0.2481622202235552,0.9771709399189065
28,-0.8232922869281578,-0.6279804304549618
29,-0.17946389101878107,0.1426931444705906
30,-0.3109106519025605,-0.8640405318321709
