source,target,weight
0,1,10
0,2,2
0,3,4
0,4,3
0,5,4
0,6,3
0,8,5
0,12,5
1,5,33
3,6,19
4,7,7
4,6,16
4,10,2
3,7,35
3,12,18
3,18,9
1,3,67
3,5,20
2,3,20
5,7,9
5,12,18
5,13,12
5,14,7
5,10,9
5,6,16
5,8,21
4,5,17
2,5,11
5,17,7
5,18,1
0,18,6
2,7,6
7,12,13
7,8,25
2,12,13
2,13,6
8,10,7
8,12,21
3,8,30
6,8,17
8,16,19
3,10,5
3,11,3
10,12,7
7,10,2
4,11,2
11,18,6
11,12,2
8,11,1
1,11,3
5,11,2
11,16,1
1,12,24
1,13,47
1,14,19
1,7,48
1,4,41
1,8,51
1,10,4
1,16,39
1,2,39
5,16,13
1,18,27
1,6,20
0,7,2
4,13,13
8,13,22
12,13,14
2,14,5
13,14,7
8,14,11
12,14,9
7,14,12
6,14,3
4,14,10
10,14,3
14,16,5
3,17,22
3,13,15
3,16,20
3,4,11
3,14,12
4,12,14
4,8,18
4,16,11
4,17,5
2,8,27
2,10,3
1,17,32
16,17,11
12,16,5
7,16,10
13,16,9
7,17,16
2,4,5
2,6,5
2,18,2
2,17,6
7,13,11
13,18,3
6,13,8
13,17,5
7,18,7
12,17,5
12,18,15
6,12,16
11,17,2
0,17,3
10,17,1
8,17,8
6,17,1
14,17,5
17,18,1
0,16,2
6,10,1
6,7,10
1,29,1
0,10,2
10,16,2
2,11,2
6,16,14
2,16,3
8,18,4
10,18,7
16,18,4
4,18,2
14,18,2
6,18,1
