source,target,weight
0,0,0
0,1,598
0,2,225
0,3,130
0,4,55
0,5,179
0,6,480
0,7,439
0,8,80
0,9,301
0,10,60
0,11,254
0,12,76
0,13,4
0,14,106
0,15,180
0,16,115
0,17,17
0,18,59
0,19,65
0,20,44
0,21,1
0,22,37
0,23,88
0,24,23
0,25,3
0,26,66
0,27,1
0,28,55
0,29,32
0,30,138
0,31,27
0,32,9
0,33,1
0,34,328
0,35,0
0,36,0
0,37,17
0,38,96
0,39,140
0,40,53
0,41,147
1,0,598
1,1,0
1,2,156
1,3,474
1,4,15
1,5,247
1,6,639
1,7,305
1,8,20
1,9,289
1,10,8
1,11,128
1,12,15
1,13,109
1,14,349
1,15,249
1,16,52
1,17,1
1,18,17
1,19,16
1,20,18
1,21,2
1,22,9
1,23,19
1,24,27
1,25,9
1,26,50
1,27,9
1,28,162
1,29,55
1,30,262
1,31,49
1,32,155
1,33,0
1,34,682
1,35,9
1,36,0
1,37,35
1,38,134
1,39,281
1,40,236
1,41,199
2,0,225
2,1,156
2,2,0
2,3,39
2,4,4
2,5,46
2,6,302
2,7,77
2,8,81
2,9,53
2,10,11
2,11,151
2,12,6
2,13,8
2,14,51
2,15,216
2,16,58
2,17,0
2,18,12
2,19,16
2,20,2
2,21,0
2,22,5
2,23,15
2,24,4
2,25,22
2,26,26
2,27,1
2,28,153
2,29,14
2,30,98
2,31,49
2,32,1
2,33,0
2,34,188
2,35,0
2,36,1
2,37,29
2,38,29
2,39,91
2,40,17
2,41,57
3,0,130
3,1,474
3,2,39
3,3,0
3,4,0
3,5,199
3,6,174
3,7,68
3,8,21
3,9,229
3,10,0
3,11,44
3,12,13
3,13,26
3,14,101
3,15,84
3,16,58
3,17,1
3,18,3
3,19,4
3,20,5
3,21,0
3,22,12
3,23,0
3,24,1
3,25,0
3,26,13
3,27,0
3,28,42
3,29,0
3,30,59
3,31,8
3,32,24
3,33,0
3,34,404
3,35,3
3,36,0
3,37,34
3,38,55
3,39,92
3,40,88
3,41,32
4,0,55
4,1,15
4,2,4
4,3,0
4,4,0
4,5,0
4,6,6
4,7,9
4,8,1
4,9,10
4,10,0
4,11,7
4,12,1
4,13,0
4,14,17
4,15,1
4,16,0
4,17,0
4,18,0
4,19,1
4,20,0
4,21,0
4,22,3
4,23,0
4,24,3
4,25,0
4,26,0
4,27,0
4,28,0
4,29,0
4,30,18
4,31,0
4,32,0
4,33,0
4,34,6
4,35,0
4,36,0
4,37,24
4,38,0
4,39,7
4,40,2
4,41,0
5,0,179
5,1,247
5,2,46
5,3,199
5,4,0
5,5,0
5,6,234
5,7,233
5,8,30
5,9,63
5,10,0
5,11,61
5,12,6
5,13,8
5,14,173
5,15,190
5,16,53
5,17,16
5,18,6
5,19,25
5,20,9
5,21,0
5,22,13
5,23,163
5,24,5
5,25,0
5,26,4
5,27,16
5,28,30
5,29,14
5,30,39
5,31,5
5,32,9
5,33,0
5,34,487
5,35,0
5,36,0
5,37,1
5,38,104
5,39,136
5,40,25
5,41,89
6,0,480
6,1,639
6,2,302
6,3,174
6,4,6
6,5,234
6,6,0
6,7,403
6,8,247
6,9,108
6,10,5
6,11,205
6,12,37
6,13,91
6,14,631
6,15,136
6,16,101
6,17,10
6,18,90
6,19,45
6,20,23
6,21,4
6,22,23
6,23,128
6,24,10
6,25,23
6,26,40
6,27,18
6,28,274
6,29,25
6,30,114
6,31,15
6,32,229
6,33,0
6,34,911
6,35,12
6,36,23
6,37,120
6,38,293
6,39,374
6,40,281
6,41,236
7,0,439
7,1,305
7,2,77
7,3,68
7,4,9
7,5,233
7,6,403
7,7,0
7,8,384
7,9,102
7,10,5
7,11,404
7,12,1
7,13,15
7,14,190
7,15,337
7,16,93
7,17,10
7,18,19
7,19,12
7,20,75
7,21,2
7,22,32
7,23,36
7,24,4
7,25,1
7,26,6
7,27,0
7,28,158
7,29,51
7,30,78
7,31,12
7,32,17
7,33,4
7,34,349
7,35,0
7,36,0
7,37,81
7,38,16
7,39,113
7,40,41
7,41,37
8,0,80
8,1,20
8,2,81
8,3,21
8,4,1
8,5,30
8,6,247
8,7,384
8,8,0
8,9,248
8,10,0
8,11,16
8,12,101
8,13,0
8,14,158
8,15,13
8,16,14
8,17,2
8,18,1
8,19,0
8,20,70
8,21,7
8,22,15
8,23,2
8,24,9
8,25,1
8,26,3
8,27,0
8,28,24
8,29,1
8,30,199
8,31,13
8,32,48
8,33,131
8,34,238
8,35,0
8,36,0
8,37,8
8,38,138
8,39,31
8,40,17
8,41,19
9,0,301
9,1,289
9,2,53
9,3,229
9,4,10
9,5,63
9,6,108
9,7,102
9,8,248
9,9,0
9,10,0
9,11,159
9,12,85
9,13,26
9,14,286
9,15,33
9,16,37
9,17,3
9,18,12
9,19,49
9,20,237
9,21,17
9,22,25
9,23,8
9,24,12
9,25,5
9,26,10
9,27,0
9,28,98
9,29,44
9,30,32
9,31,25
9,32,48
9,33,11
9,34,360
9,35,0
9,36,1
9,37,11
9,38,56
9,39,139
9,40,45
9,41,79
10,0,60
10,1,8
10,2,11
10,3,0
10,4,0
10,5,0
10,6,5
10,7,5
10,8,0
10,9,0
10,10,0
10,11,5
10,12,0
10,13,0
10,14,0
10,15,0
10,16,0
10,17,0
10,18,2
10,19,0
10,20,0
10,21,0
10,22,0
10,23,0
10,24,0
10,25,0
10,26,0
10,27,0
10,28,0
10,29,0
10,30,1
10,31,0
10,32,0
10,33,0
10,34,2
10,35,0
10,36,0
10,37,0
10,38,4
10,39,0
10,40,1
10,41,0
11,0,254
11,1,128
11,2,151
11,3,44
11,4,7
11,5,61
11,6,205
11,7,404
11,8,16
11,9,159
11,10,5
11,11,0
