node,centrality,community,density,eign,betwness,closeness,volatility,name,type
179,1,0,0.0362903225806451,1.3138135530163967e-05,0.0,0.2978319308851229,0.6666666666666666,dept0#179,outandin
871,1,0,0.0362903225806451,5.067338897973258e-06,0.0,0.2878736764704397,0.8333333333333334,dept0#871,outandin
814,2,0,0.0362903225806451,0.0019910664404627,0.0,0.2839451501804716,0.16666666666666666,dept0#814,
180,3,0,0.0362903225806451,6.943619168253245e-255,0.0,0.0039421813403416,0.0,dept0#180,
346,3,0,0.0362903225806451,1.1014343017671632e-06,0.0013297080031729,0.2804370296428619,0.3333333333333333,dept0#346,incoming
284,4,0,0.0362903225806451,7.482913652333559e-05,0.0013157894736842,0.2997388179976327,0.0,dept0#284,
681,4,0,0.0362903225806451,1.3050907408486428e-05,0.0093952628295223,0.2903284132465442,0.0,dept0#681,
257,6,0,0.0362903225806451,0.0003478056592639,0.0033935350885507,0.3360463464226488,0.0,dept0#257,
511,6,0,0.0362903225806451,0.0002609632268783,0.0005456597295755,0.3488809064630108,0.3333333333333333,dept0#511,
907,6,0,0.0362903225806451,3.480777216011889e-05,0.0010718694061645,0.2966523984855778,0.0,dept0#907,
349,7,0,0.0362903225806451,0.0014117740395438,0.0001047846603381,0.3159204159325534,0.16666666666666666,dept0#349,incoming
402,10,0,0.0362903225806451,3.2978993568702967e-06,0.0015275578186042,0.2838375544433816,0.0,dept0#402,
656,10,0,0.0362903225806451,0.0009328573792504,0.0034480048480677,0.3389354326588616,0.0,dept0#656,
682,10,0,0.0362903225806451,0.0004442080465265,6.347901311909397e-05,0.3684443217786936,0.0,dept0#682,
344,11,0,0.0362903225806451,0.0081274110949355,1.8782936079200933e-05,0.3214795305476756,0.0,dept0#344,
680,11,0,0.0362903225806451,0.0008661865562476,0.0099866879634687,0.3406308804802565,0.0,dept0#680,
712,11,0,0.0362903225806451,0.0005549229216802,0.001547642226524,0.3553355342391291,0.0,dept0#712,
149,12,0,0.0362903225806451,0.0004534569446423,0.0038103849259781,0.3445479789218418,0.0,dept0#149,
575,12,0,0.0362903225806451,0.0977211271312456,0.0014764397544145,0.3212038191149589,0.0,dept0#575,
122,18,0,0.0362903225806451,0.0011082985467513,0.004270048859945,0.3627347729666267,0.0,dept0#122,
347,18,0,0.0362903225806451,0.0009966847071176,0.0005665425348617,0.3318774063695543,0.0,dept0#347,
278,19,0,0.0362903225806451,0.0082790367227903,0.0011928467186059,0.3940280411236634,0.0,dept0#278,
857,19,0,0.0362903225806451,0.0167989088615299,0.0009602950922402,0.3792644588233337,0.0,dept0#857,
191,21,0,0.0362903225806451,0.0056368846490763,0.0061043342315753,0.3984294181787681,0.0,dept0#191,
277,23,0,0.0362903225806451,0.0002810985473497,0.0026043735530215,0.3323191243017232,0.0,dept0#277,
343,24,0,0.0362903225806451,0.0010048688989406,0.0077582098226123,0.3917611433975335,0.0,dept0#343,
157,33,0,0.0362903225806451,0.0052636417977813,0.0067804539083564,0.3871045509953923,0.0,dept0#157,
231,34,0,0.0362903225806451,0.0036700488620561,0.0141292888480472,0.3883086086967777,0.0,dept0#231,
851,39,0,0.0362903225806451,0.004957050781602,0.009487240608705,0.406428272477528,0.0,dept0#851,
692,56,0,0.0362903225806451,0.0087939395637644,0.0197356475686481,0.4179951485357612,0.0,dept0#692,
178,59,0,0.0362903225806451,0.0118493705707951,0.0084973889639432,0.4390664162814092,0.16666666666666666,dept0#178,
214,84,0,0.0362903225806451,0.0254884621509013,0.024050475544063,0.4713954098024444,0.0,dept0#214,
85,1,1,0.0227272727272727,3.0412805575276512e-06,0.0,0.2601762091615436,1.0,dept1#85,outgoing
215,1,1,0.0227272727272727,3.638253727882642e-05,0.0,0.2981876218853838,0.5,dept1#215,outgoing
218,1,1,0.0227272727272727,4.9253487791196766e-06,0.0,0.2790787280834889,0.6666666666666666,dept1#218,outandin
307,1,1,0.0227272727272727,0.000392749627095,0.0,0.3051109190126616,0.0,dept1#307,
312,1,1,0.0227272727272727,3.0520761390899594e-05,0.0,0.2765032507109945,0.16666666666666666,dept1#312,incoming
