source,target,weight
0,0,0
0,1,11
0,2,7
0,3,10
0,4,10
0,5,6
0,6,11
0,7,24
0,8,13
0,9,17
0,10,15
1,0,11
1,1,0
1,2,7
1,3,19
1,4,15
1,5,5
1,6,12
1,7,14
1,8,8
1,9,19
1,10,18
2,0,7
2,1,7
2,2,0
2,3,6
2,4,4
2,5,1
2,6,8
2,7,5
2,8,4
2,9,7
2,10,11
3,0,10
3,1,19
3,2,6
3,3,0
3,4,14
3,5,2
3,6,20
3,7,13
3,8,10
3,9,21
3,10,12
4,0,10
4,1,15
4,2,4
4,3,14
4,4,0
4,5,5
4,6,6
4,7,24
4,8,11
4,9,20
4,10,9
5,0,6
5,1,5
5,2,1
5,3,2
5,4,5
5,5,0
5,6,7
5,7,9
5,8,7
5,9,7
5,10,6
6,0,11
6,1,12
6,2,8
6,3,20
6,4,6
6,5,7
6,6,0
6,7,22
6,8,16
6,9,13
6,10,14
7,0,24
7,1,14
7,2,5
7,3,13
7,4,24
7,5,9
7,6,22
7,7,0
7,8,13
7,9,17
7,10,14
8,0,13
8,1,8
8,2,4
8,3,10
8,4,11
8,5,7
8,6,16
8,7,13
8,8,0
8,9,15
8,10,13
9,0,17
9,1,19
9,2,7
9,3,21
9,4,20
9,5,7
9,6,13
9,7,17
9,8,15
9,9,0
9,10,17
10,0,15
10,1,18
10,2,11
10,3,12
10,4,9
10,5,6
10,6,14
10,7,14
10,8,13
10,9,17
10,10,0
