source,target,weight
0,0,0
0,1,15
0,2,13
0,3,12
0,4,13
0,5,22
0,6,24
0,7,21
0,8,17
0,9,12
0,10,0
1,0,15
1,1,0
1,2,6
1,3,8
1,4,11
1,5,12
1,6,16
1,7,14
1,8,7
1,9,10
1,10,0
2,0,13
2,1,6
2,2,0
2,3,9
2,4,14
2,5,11
2,6,15
2,7,12
2,8,11
2,9,15
2,10,0
3,0,12
3,1,8
3,2,9
3,3,0
3,4,11
3,5,10
3,6,8
3,7,8
3,8,10
3,9,10
3,10,0
4,0,13
4,1,11
4,2,14
4,3,11
4,4,0
4,5,14
4,6,12
4,7,10
4,8,17
4,9,15
4,10,0
5,0,22
5,1,12
5,2,11
5,3,10
5,4,14
5,5,0
5,6,13
5,7,22
5,8,11
5,9,9
5,10,0
6,0,24
6,1,16
6,2,15
6,3,8
6,4,12
6,5,13
6,6,0
6,7,19
6,8,17
6,9,13
6,10,0
7,0,21
7,1,14
7,2,12
7,3,8
7,4,10
7,5,22
7,6,19
7,7,0
7,8,14
7,9,21
7,10,0
8,0,17
8,1,7
8,2,11
8,3,10
8,4,17
8,5,11
8,6,17
8,7,14
8,8,0
8,9,7
8,10,0
9,0,12
9,1,10
9,2,15
9,3,10
9,4,15
9,5,9
9,6,13
9,7,21
9,8,7
9,9,0
9,10,0
10,0,0
10,1,0
10,2,0
10,3,0
10,4,0
10,5,0
10,6,0
10,7,0
10,8,0
10,9,0
10,10,0
