node,centrality,community,density,eign,betwness,closeness,volatility,name,type
1752,1,0,0.1695906432748538,1.6130074762808135e-06,0.0,0.0287361419068736,0.0,1A#1752,
1770,1,0,0.1695906432748538,1.4504441133950557e-08,0.0,0.0246951219512195,0.0,1A#1770,
1772,1,0,0.1695906432748538,2.768121098494849e-07,0.0,0.0287361419068736,0.0,1A#1772,
1757,2,0,0.1695906432748538,7.977969477931923e-08,0.0,0.0303939962476547,0.0,1A#1757,
1766,2,0,0.1695906432748538,1.8111082944876158e-07,0.0005499760879961,0.035920177383592,0.0,1A#1766,
1767,2,0,0.1695906432748538,3.199040897978113e-05,0.0,0.0292682926829268,0.0,1A#1767,
1778,2,0,0.1695906432748538,4.10430015787254e-07,0.0,0.0343584305408271,0.0,1A#1778,
1799,2,0,0.1695906432748538,1.6305332425118364e-06,0.0018173122907699,0.0376306620209059,0.3333333333333333,1A#1799,incoming
1711,3,0,0.1695906432748538,5.047658192110719e-06,0.0,0.041591784338896,0.0,1A#1711,
1760,3,0,0.1695906432748538,1.8945578883769954e-07,0.0008130081300813,0.0336274001037882,0.0,1A#1760,
1787,3,0,0.1695906432748538,2.707367684896888e-05,0.0,0.0329268292682926,0.0,1A#1787,
1789,3,0,0.1695906432748538,3.454046576736141e-07,0.0008130081300813,0.0336274001037882,0.0,1A#1789,
1790,3,0,0.1695906432748538,1.7270046797569814e-06,2.3912003825920613e-05,0.0367555303460011,0.0,1A#1790,
1764,4,0,0.1695906432748538,1.084976780929552e-06,0.0009803921568627,0.0405253283302063,0.0,1A#1764,
1775,4,0,0.1695906432748538,6.564273970575314e-06,0.0007651841224294,0.0376306620209059,0.0,1A#1775,
1768,5,0,0.1695906432748538,5.582700998098922e-07,0.0026064084170253,0.0427158866183256,0.0,1A#1768,
1792,5,0,0.1695906432748538,2.2771298183037565e-07,0.0038737446197991,0.0405253283302063,0.6666666666666666,1A#1792,incoming
1759,6,0,0.1695906432748538,2.109734676619831e-05,0.0025585844093735,0.041591784338896,0.0,1A#1759,
1774,6,0,0.1695906432748538,1.8090443104554805e-06,0.0017216642754662,0.041591784338896,0.0,1A#1774,
1661,2,1,0.2034632034632034,0.0086515243687013,0.0,0.0374758033294618,0.0,1B#1661,
1682,2,1,0.2034632034632034,0.0111888594184997,0.0,0.0421602787456446,0.0,1B#1682,
1779,2,1,0.2034632034632034,0.0354204341620465,2.7897337796907383e-05,0.0429268292682926,0.0,1B#1779,
1681,3,1,0.2034632034632034,0.0352848724686723,0.0,0.0462936394069823,0.0,1B#1681,
1696,3,1,0.2034632034632034,0.0512816227570436,0.0002016578989319,0.0513255567338282,0.0,1B#1696,
1663,4,1,0.2034632034632034,0.4970630702139305,0.0,0.0524661246612466,0.0,1B#1663,
1666,4,1,0.2034632034632034,0.1188839263692006,0.0001307189542483,0.0524661246612466,0.0,1B#1666,
1673,4,1,0.2034632034632034,0.116776864922302,0.0008305435995536,0.0513255567338282,0.0,1B#1673,
1680,4,1,0.2034632034632034,0.0324522387249945,0.000105212816834,0.0491869918699187,0.0,1B#1680,
1698,4,1,0.2034632034632034,0.3222512231952975,7.173601147776183e-05,0.0513255567338282,0.0,1B#1698,
1765,4,1,0.2034632034632034,0.0461976560778229,0.0,0.0472195121951219,0.0,1B#1765,
1908,4,1,0.2034632034632034,0.0469974267865146,0.0001394866889845,0.0502335236118318,0.0,1B#1908,
1695,5,1,0.2034632034632034,0.178069471100198,2.7897337796907383e-05,0.0536585365853658,0.0,1B#1695,
1697,5,1,0.2034632034632034,0.137504023402698,0.0006743185078909,0.0549064095292115,0.0,1B#1697,
1664,6,1,0.2034632034632034,0.0372603984038709,0.0024772835963653,0.0536585365853658,0.0,1B#1664,
1684,6,1,0.2034632034632034,0.0660976369168353,0.0012227004622987,0.0590243902439024,0.0,1B#1684,
1912,6,1,0.2034632034632034,0.1078764203199039,0.0006193208990913,0.0524661246612466,0.0,1B#1912,
1675,7,1,0.2034632034632034,0.1121959778326043,0.0012609596684202,0.0638101516150296,0.0,1B#1675,
1920,7,1,0.2034632034632034,0.136000622526477,0.0009835804240395,0.0562137049941928,0.3333333333333333,1B#1920,
1665,8,1,0.2034632034632034,0.5204531957339961,0.0006798979754503,0.0638101516150296,0.0,1B#1665,
1687,8,1,0.2034632034632034,0.1917194991652183,0.0018739040331579,0.0638101516150296,0.0,1B#1687,
1688,9,1,0.2034632034632034,0.1111582994991751,0.0032663797226207,0.0674564459930313,0.0,1B#1688,
1603,1,2,0.1047619047619047,4.115826257393028e-12,0.0,0.0222348269994327,0.0,2A#1603,
1609,1,2,0.1047619047619047,7.5501441156436185e-25,0.0,0.0048780487804878,0.0,2A#1609,
1643,1,2,0.1047619047619047,5.906207881600703e-30,0.0,0.0048780487804878,0.0,2A#1643,
1648,1,2,0.1047619047619047,5.906207881600703e-30,0.0,0.0048780487804878,0.0,2A#1648,
1649,1,2,0.1047619047619047,1.7562193001159642e-08,0.0,0.0065040650406504,0.0,2A#1649,
1906,1,2,0.1047619047619047,5.854064333719882e-08,0.0,0.0065040650406504,0.0,2A#1906,
1911,1,2,0.1047619047619047,1.585634019008691e-13,0.0,0.0167736414206247,0.0,2A#1911,
1917,1,2,0.1047619047619047,7.5501441156436185e-25,0.0,0.0048780487804878,0.0,2A#1917,
1606,2,2,0.1047619047619047,6.116898464835695e-08,4.7824007651841225e-05,0.0097560975609756,0.0,2A#1606,
1613,2,2,0.1047619047619047,2.4213456818792207e-10,0.0,0.0245153220762976,0.0,2A#1613,
1628,2,2,0.1047619047619047,6.470087603002559e-11,2.3912003825920613e-05,0.0239024390243902,0.0,2A#1628,
1641,2,2,0.1047619047619047,1.7606623245473905e-12,0.0,0.0207847295864263,0.0,2A#1641,
1902,2,2,0.1047619047619047,1.1410248076429662e-11,0.0,0.0212466124661246,0.0,2A#1902,
1617,3,2,0.1047619047619047,1.8775284805355612e-12,0.0,0.0217294900221729,0.0,2A#1617,
1625,3,2,0.1047619047619047,2.1843201989301116e-11,0.0002152080344332,0.0222348269994327,0.0,2A#1625,
1907,3,2,0.1047619047619047,2.501444448934674e-10,0.0003586800573888,0.0273170731707317,0.0,2A#1907,
1913,3,2,0.1047619047619047,3.604935858895767e-11,0.0025346724055475,0.032968881412952,0.0,2A#1913,
1916,3,2,0.1047619047619047,1.3328109810475657e-12,0.0006217120994739,0.0217294900221729,0.0,2A#1916,
1604,4,2,0.1047619047619047,8.555712857750846e-12,0.0017216642754662,0.0273170731707317,0.0,2A#1604,
1919,4,2,0.1047619047619047,9.169188377785078e-12,0.0020564323290291,0.0281205164992826,0.0,2A#1919,
1922,4,2,0.1047619047619047,3.460396974080444e-11,0.0025107604017216,0.031869918699187,0.0,2A#1922,
1704,1,3,0.144927536231884,1.042430189128137e-08,0.0,0.0267595818815331,0.0,2B#1704,
1713,1,3,0.144927536231884,1.042430189128137e-08,0.0,0.0267595818815331,0.0,2B#1713,
1855,1,3,0.144927536231884,7.214685854999667e-07,0.0,0.0280975609756097,0.3333333333333333,2B#1855,
1883,1,3,0.144927536231884,1.5409334168921396e-06,0.0,0.0286709805873568,0.0,2B#1883,
1858,2,3,0.144927536231884,2.836778051799482e-07,0.0,0.0374634146341463,0.0,2B#1858,
1861,2,3,0.144927536231884,7.978264744034971e-07,0.0,0.0364903389293633,0.0,2B#1861,
1863,2,3,0.144927536231884,3.554620945664031e-06,0.0,0.0346883468834688,0.0,2B#1863,
1887,2,3,0.144927536231884,2.62945972318028e-06,0.0,0.0413199426111908,0.0,2B#1887,
1732,3,3,0.144927536231884,7.6027100895831e-06,0.0,0.0360225140712945,0.0,2B#1732,
1890,3,3,0.144927536231884,1.741308608030229e-07,0.0,0.0346883468834688,0.0,2B#1890,
1898,3,3,0.144927536231884,1.8210307718621645e-07,0.0017256496094372,0.0407211028632025,0.0,2B#1898,
1708,4,3,0.144927536231884,6.736076481592086e-07,0.0022238163558106,0.048444070647603,0.0,2B#1708,
1715,4,3,0.144927536231884,3.65355950574846e-07,0.0014187788936712,0.0401393728222996,0.3333333333333333,2B#1715,incoming
1718,4,3,0.144927536231884,4.729692039742969e-06,0.0014028375577873,0.0364903389293633,0.0,2B#1718,
1851,4,3,0.144927536231884,1.0628522763324506e-06,0.000286944045911,0.0401393728222996,0.0,2B#1851,
1877,4,3,0.144927536231884,1.3192887062687404e-07,0.0021520803443328,0.0342653182629387,0.0,2B#1877,
1897,4,3,0.144927536231884,7.859109683337529e-06,0.0004144747329826,0.0374634146341463,0.0,2B#1897,
1702,5,3,0.144927536231884,3.6506725764622925e-05,0.0032121791806153,0.046061575369852,0.0,2B#1702,
1739,5,3,0.144927536231884,1.407760032175042e-06,0.0024230830543599,0.0520325203252032,0.0,2B#1739,
