source,target,weight
1,18,7
1,23,3
1,8,8
0,1,52
1,6,70
1,2,25
1,19,10
1,4,4
1,16,18
1,41,26
1,11,21
1,30,33
1,34,88
1,7,51
1,10,2
1,12,2
1,9,50
1,26,2
0,18,3
7,18,1
11,18,1
2,18,1
0,23,3
6,23,5
0,8,10
8,11,3
8,34,23
0,30,13
0,6,67
0,39,13
0,2,29
0,5,34
0,19,12
0,4,2
0,41,8
0,11,30
0,7,87
0,14,24
0,10,2
0,12,5
0,9,27
0,26,2
6,34,148
6,9,44
1,5,13
2,6,45
2,7,10
2,10,3
6,39,73
6,19,11
6,7,203
6,15,35
6,41,45
6,16,24
6,8,27
6,14,93
6,12,15
40,41,28
7,11,85
10,11,2
11,14,6
1,14,91
1,15,15
19,34,6
6,10,2
12,34,16
12,39,5
2,12,5
8,12,10
2,20,4
2,34,29
14,15,60
14,30,28
9,14,54
8,14,14
7,14,28
14,38,33
14,34,79
15,39,28
15,40,18
15,30,25
11,15,27
15,34,80
15,41,16
15,38,24
15,29,8
30,39,54
6,30,23
30,40,9
30,41,7
2,30,20
0,3,11
0,40,8
0,28,14
0,15,17
0,34,40
0,37,4
2,9,12
9,39,26
9,34,59
9,32,11
9,13,5
9,11,9
8,15,4
8,30,19
7,8,44
1,32,31
7,30,28
38,39,22
38,40,22
34,38,35
38,41,14
6,38,31
1,38,18
0,38,9
29,38,3
34,40,51
16,34,26
7,34,75
26,34,10
34,39,96
29,34,6
5,14,10
13,14,10
14,32,10
5,39,25
5,30,5
5,40,3
5,11,6
5,34,41
5,9,8
5,8,11
5,32,3
5,23,23
5,41,10
5,7,46
5,27,7
5,38,28
6,13,28
6,32,28
32,41,1
32,34,8
16,32,3
18,30,6
9,18,6
18,38,5
14,18,15
3,30,5
19,30,12
30,38,5
26,30,3
30,34,38
11,30,8
9,30,16
25,30,1
12,30,10
28,30,2
30,31,2
21,30,5
13,30,4
4,30,13
0,16,23
3,9,8
9,19,11
9,26,4
9,15,11
9,38,17
9,12,9
9,31,4
9,21,2
9,41,4
4,9,2
3,38,3
14,19,1
3,14,22
14,39,355
12,14,7
7,20,13
7,39,33
7,32,4
7,15,31
11,40,9
11,38,3
19,41,8
6,40,50
39,40,56
1,40,53
9,40,7
19,40,9
18,40,1
2,40,2
7,40,9
14,40,38
3,40,5
34,35,1
6,24,3
1,24,2
24,28,1
14,33,1
14,20,17
14,41,30
16,19,1
18,34,10
13,34,36
15,16,11
16,28,2
16,18,2
16,31,3
16,39,36
16,38,7
14,16,12
34,41,21
31,34,59
6,28,17
6,21,6
5,6,27
3,39,14
39,41,20
4,39,1
6,31,4
6,18,10
3,6,36
5,22,1
2,14,17
13,32,2
13,41,16
13,16,10
13,18,20
0,13,2
15,28,6
9,29,3
0,29,7
29,39,3
1,29,8
22,28,3
6,22,5
8,22,1
0,22,3
2,22,1
14,22,7
15,22,1
16,30,2
3,34,21
3,28,5
1,3,16
3,32,15
6,37,10
28,34,13
11,34,15
7,28,36
28,31,25
1,28,42
5,28,7
14,28,8
1,31,66
1,39,48
1,13,9
1,37,14
31,39,41
2,39,5
20,39,6
18,39,1
26,39,7
27,39,2
11,39,7
8,32,8
32,39,23
28,32,2
0,32,2
2,3,6
2,11,8
2,28,9
2,41,8
34,36,1
34,37,2
3,12,1
3,15,5
5,12,1
12,31,1
7,12,1
12,23,4
12,16,3
12,15,5
2,15,15
5,15,20
15,31,17
15,23,8
15,37,6
12,40,1
16,40,11
3,41,6
3,5,15
7,9,7
3,16,4
3,20,2
5,20,1
20,31,8
20,23,1
11,20,12
7,16,13
9,16,3
16,41,15
4,14,4
4,6,1
15,19,1
15,17,5
13,15,7
14,29,15
5,16,16
11,32,2
30,32,5
8,9,18
37,41,3
6,11,6
20,34,19
6,36,1
0,20,4
27,40,1
22,34,5
11,41,3
12,38,1
2,38,8
37,38,1
8,20,2
20,32,1
6,20,7
20,33,1
9,20,15
20,30,1
17,20,1
7,31,16
7,29,5
7,19,1
7,37,5
9,37,3
14,31,11
13,39,6
28,39,4
8,39,30
7,41,1
9,28,2
7,26,6
28,38,1
11,28,1
8,28,3
26,28,1
8,38,11
8,16,1
8,41,2
11,16,12
2,16,6
16,21,5
17,30,1
29,30,5
2,13,6
13,29,3
23,39,16
11,13,2
0,31,5
31,37,1
18,41,1
15,18,3
18,28,5
8,18,3
18,32,1
3,11,1
37,39,1
1,25,2
2,25,4
16,25,2
21,41,1
2,31,2
2,8,12
6,26,2
4,34,3
7,23,3
7,22,1
7,38,1
8,33,9
33,38,1
8,26,1
2,26,4
21,26,1
14,26,7
14,21,6
4,15,1
24,40,1
16,20,3
2,27,2
16,26,4
7,17,5
14,17,6
14,23,2
13,31,4
8,13,2
23,31,14
16,23,1
23,26,1
2,37,2
4,37,2
31,32,21
23,32,1
