node,x_pos,y_pos
0,-0.06085344704799278,0.16673378715881093
1,-1.0457420505290404e-05,0.11807421893196278
2,-0.09917099372288564,0.07644076589474282
3,-0.016063603223259698,0.05379184683379914
4,0.0574521983385853,0.05734961833661708
5,0.009529317451613874,0.10079424110894189
6,0.8922993242246878,-0.5202011249934969
7,-0.014786663948013236,0.09289186687353572
8,0.013422550133453141,0.06268153420749252
9,0.03209832487011317,0.09949415871923101
10,0.46378216408041484,-0.8664404454060664
11,0.03992785641697287,0.135472127876057
12,0.08716246135259587,0.20940541811120442
13,-0.9079212526449003,0.032522717798644324
14,-0.06964053972693048,-0.053042841686974034
15,0.6749012759819975,-0.691709477600478
16,-0.3847130737795155,0.9819386483373023
17,0.9294294293025386,0.5866123583406775
18,-0.32422282275069825,-0.9089890699775558
19,0.9498137217037769,0.1319885442559704
20,-0.8952522705697241,-0.2269196950404196
21,-0.7012625794539321,0.7739531249285854
22,-0.12044131596202194,0.9229958178911042
23,0.7674905331296554,-0.19887612503836746
24,0.19387394161296462,-0.9274561558583604
25,0.06382086680324313,0.12025164720479588
26,0.1507154623160189,0.19739991603201848
27,0.4586099474028997,0.9361650041868356
28,-0.6366440330733889,-0.7356326212296121
29,-0.8289250861041766,-0.487369486731398
30,-0.08285514953466974,-0.9010463269766739
31,1.0,-0.1884562797982718
32,-0.8361752961692324,0.2943132963956334
33,-0.8053907899896858,0.5548689909137102
