source,target,weight
0,1,24
0,2,6
0,3,12
0,12,10
0,5,4
0,6,8
0,8,18
0,10,2
0,16,2
1,12,20
1,13,10
1,11,28
1,8,132
1,3,18
1,5,36
1,6,20
1,9,8
1,10,16
1,19,2
1,16,2
1,23,2
2,13,14
2,8,14
2,9,20
2,11,4
2,3,12
2,23,2
2,12,6
2,6,8
2,5,6
3,5,6
3,23,4
3,8,108
3,9,22
3,13,6
12,8,12
12,9,14
12,10,8
12,11,30
12,19,4
12,6,12
12,23,4
12,13,22
12,5,8
12,16,2
5,8,174
5,9,32
5,10,10
5,23,4
5,6,12
5,16,8
5,13,4
6,19,2
6,8,10
6,9,8
6,11,10
6,23,4
6,10,4
6,13,14
23,13,8
23,11,2
23,10,2
23,8,10
8,11,72
8,16,8
8,13,108
8,9,54
8,10,10
8,19,4
8,14,2
9,16,4
9,11,16
9,10,2
10,13,6
10,16,2
11,13,16
11,16,4
11,17,2
11,19,2
13,19,6
13,16,6
13,17,2
