node,x_pos,y_pos
0,0.03438529074608391,0.035165595704765525
1,0.056643722654560046,0.03656368429934847
2,0.04122437113122558,0.05226950261111655
3,0.05127081178397124,0.06019916044350238
12,0.06265953974445204,0.027276413717167197
5,0.06770537850786007,0.040803476070222694
6,0.058739149101949516,0.017699853884530638
23,0.03853629476719428,0.014497951903989736
8,0.06213205830045494,0.04578619359150137
9,0.06811372926634929,0.05725864071380709
10,0.0863592341329592,0.018444853565381458
11,0.0770940758594273,0.031264459681375076
13,0.07668007597519408,0.04135049307406322
15,-0.7711533292912537,0.18162221566780948
16,0.07826362214649323,0.002054352692782845
17,0.1614793952068732,0.012883305759861467
18,-0.3381629989665355,0.8618830209587265
19,0.11042800499340498,0.055152706752864225
20,-0.04555085347767891,-0.9094567415296587
21,0.8771739668419529,-0.28692091839978356
22,-0.8057572727849429,-0.1329684271769784
24,-0.6966274028971019,0.5810696438245759
25,-0.17392930968352321,0.7971057349993095
26,-0.14422275484835995,-0.6714198035984609
27,0.3847646105387273,-0.81655027033863
28,1.0,0.2020051909747858
29,0.7977559190648691,0.6522545966168951
14,0.03785642742928497,0.15525377723561437
7,-0.5151510200708818,-0.7209714514593992
4,-0.7387107361730099,-0.4415772122410848
