source,target,weight
0,1,215
1,6,159
0,18,7
0,39,32
0,34,143
0,23,12
0,40,19
0,7,81
0,8,35
0,30,46
0,19,13
0,38,26
0,6,176
0,2,33
0,5,58
0,16,38
0,4,18
0,12,24
0,41,40
0,29,31
0,11,31
0,10,6
0,9,38
0,14,31
0,26,6
6,18,35
6,23,33
6,8,62
2,6,90
6,39,97
6,19,9
4,6,7
6,16,36
6,41,58
6,11,23
6,30,37
6,7,73
6,10,2
6,12,6
6,9,56
6,26,16
6,28,18
6,14,140
6,34,482
3,6,53
5,6,59
6,38,136
1,18,5
1,23,16
1,2,27
1,19,9
1,4,11
1,41,39
1,11,23
1,14,92
1,30,53
1,7,61
1,10,7
1,34,218
1,12,7
14,23,14
9,14,14
14,32,7
14,16,23
8,14,32
14,38,44
14,34,117
14,26,18
15,23,16
23,34,21
23,41,4
5,23,34
23,38,6
12,23,7
23,25,7
9,39,21
9,31,7
2,9,16
9,40,7
5,9,8
9,16,7
1,9,71
9,41,15
9,38,9
9,34,69
9,28,3
9,32,3
8,9,26
7,9,6
9,37,6
5,32,3
32,38,7
16,26,7
1,39,51
1,40,59
1,28,21
1,37,15
1,38,39
6,32,57
38,41,51
3,38,30
38,39,38
15,38,24
30,38,6
34,38,174
38,40,85
25,38,3
8,38,19
19,38,1
17,38,1
13,38,5
29,38,4
3,34,112
34,39,189
34,40,103
15,34,92
34,41,95
7,34,106
13,34,55
32,34,5
26,34,28
11,34,24
2,26,12
5,34,129
9,20,17
3,9,62
5,14,41
13,14,12
14,21,9
5,39,29
5,30,8
5,19,11
5,20,2
1,5,40
5,8,13
5,41,8
5,27,12
5,38,17
1,13,47
1,8,5
8,27,1
21,30,5
21,29,5
5,21,1
21,32,3
21,41,6
21,39,41
16,21,1
7,21,5
21,27,1
11,21,3
3,18,1
18,30,4
18,19,2
18,26,14
9,18,1
18,34,16
18,38,4
4,18,2
3,30,4
3,26,2
3,39,23
3,14,29
3,13,13
30,40,25
8,30,25
19,30,7
26,30,1
14,30,42
30,34,37
15,30,17
11,30,10
30,39,28
30,41,7
9,30,13
12,30,5
30,31,3
13,30,8
4,30,3
19,34,12
9,26,2
9,19,5
4,34,35
6,40,67
6,31,8
6,15,50
6,13,21
4,40,4
4,7,1
4,14,3
19,32,1
1,3,136
1,32,65
16,34,57
6,35,1
2,19,3
14,19,2
19,31,1
19,39,1
15,19,4
2,30,17
2,31,8
2,7,33
2,8,25
2,41,32
2,14,19
2,16,15
1,16,26
1,31,103
1,15,36
11,14,11
14,39,127
31,34,45
0,31,4
31,39,55
15,31,31
16,31,4
31,38,40
26,31,23
32,39,2
39,41,26
20,39,6
16,39,22
18,39,6
15,39,17
13,39,10
3,15,12
12,15,12
15,32,4
0,15,19
15,16,32
14,15,51
15,41,10
12,34,11
20,34,22
3,12,2
8,12,26
12,38,7
20,28,1
14,20,7
20,40,8
7,20,16
11,20,24
5,15,59
16,18,2
16,41,27
40,41,24
7,41,5
13,41,6
14,41,24
13,32,11
13,16,7
13,18,6
0,13,9
14,40,23
14,18,20
9,29,10
29,34,29
29,39,10
2,29,20
1,29,40
0,27,1
28,41,5
1,26,15
5,13,2
9,13,8
13,26,2
7,13,2
0,3,49
2,3,9
3,41,19
3,5,37
3,8,9
3,7,10
3,37,4
3,16,12
39,40,27
7,39,8
22,39,3
11,39,13
26,39,6
3,40,17
3,23,4
3,32,30
16,40,26
7,40,9
7,30,24
7,15,65
7,28,9
7,11,76
7,16,27
5,7,42
2,34,90
28,34,23
8,34,42
9,23,5
23,32,3
1,25,1
13,31,10
13,15,5
30,32,1
8,32,6
14,28,20
12,14,11
2,37,8
2,11,11
2,28,16
34,37,12
6,36,5
2,39,12
3,19,1
6,37,17
7,14,46
7,31,16
7,12,4
7,23,7
7,19,10
7,37,11
19,40,7
2,15,31
9,15,15
15,37,18
14,31,14
15,40,10
28,40,3
16,38,16
14,37,9
37,39,2
2,38,3
11,38,9
37,38,4
0,37,7
17,34,3
7,8,40
11,41,9
8,41,7
37,41,2
25,41,2
11,15,9
15,28,1
15,17,5
15,29,6
5,40,7
5,28,8
5,16,12
2,5,20
5,17,8
5,29,9
3,31,1
18,31,1
31,40,3
31,32,38
5,31,1
9,11,12
16,28,2
16,32,6
28,32,1
32,40,2
11,32,1
7,38,7
1,20,8
7,17,5
14,29,31
8,39,24
8,28,5
15,25,6
9,21,2
2,13,7
13,29,2
0,28,7
28,39,4
22,28,1
28,37,2
36,41,2
20,31,3
0,20,8
19,20,5
22,34,5
6,29,14
34,35,1
2,40,5
29,40,1
18,40,3
11,40,9
29,30,10
17,29,1
29,41,9
3,29,3
7,29,16
16,29,3
5,11,12
5,22,1
6,17,2
17,26,2
14,33,5
25,40,1
12,28,2
12,20,1
5,12,1
12,31,2
0,22,15
6,22,1
2,22,1
14,22,3
16,23,2
11,16,17
26,41,3
2,17,12
14,27,1
16,20,21
16,25,2
18,23,3
7,18,1
23,39,1
25,30,1
25,34,5
29,37,2
11,28,1
28,38,1
6,25,3
11,23,1
10,23,1
11,35,1
2,10,7
10,34,1
27,30,2
27,39,3
2,27,5
11,13,6
0,32,1
20,41,1
3,17,1
13,19,3
8,33,19
8,20,6
33,38,1
33,34,1
20,33,1
7,33,1
20,38,6
8,11,11
8,16,1
16,30,1
12,16,1
4,12,1
11,29,1
3,20,3
0,17,1
14,17,4
21,34,1
15,20,6
6,20,10
23,30,1
32,41,1
2,20,4
20,23,1
7,26,1
25,39,2
14,25,1
9,25,1
2,25,2
22,38,1
2,4,4
4,41,2
23,31,1
4,37,6
12,37,1
22,41,1
36,37,2
13,25,1
