node,centrality,community,density,eign,betwness,closeness,volatility,name,type
2,1,0,0.0289738430583501,0.0135636477883858,0.0,0.2522429939948527,0.9285714285714286,User_2,outandin
26,1,0,0.0289738430583501,0.0135636477883858,0.0,0.2522429939948527,0.35714285714285715,User_26,outandin
62,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.35714285714285715,User_62,outandin
173,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.5714285714285714,User_173,outandin
243,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_243,outandin
252,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_252,outandin
298,1,0,0.0289738430583501,3.4311070715106224e-06,0.0,0.164493006993007,1.0,User_298,outandin
302,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.8571428571428571,User_302,outandin
308,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.5714285714285714,User_308,
374,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.5714285714285714,User_374,outandin
408,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.5714285714285714,User_408,outandin
443,1,0,0.0289738430583501,0.0010735772349867,0.0,0.2228353543008715,0.7142857142857143,User_443,
477,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_477,outandin
498,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.2857142857142857,User_498,outandin
545,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_545,outandin
569,1,0,0.0289738430583501,0.0090424318589239,0.0,0.2522429939948527,0.42857142857142855,User_569,outgoing
640,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_640,outandin
645,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_645,outandin
681,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_681,outandin
687,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_687,outandin
697,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.35714285714285715,User_697,
700,1,0,0.0289738430583501,0.0090424318589239,0.0,0.2522429939948527,0.42857142857142855,User_700,outandin
731,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_731,outandin
740,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_740,outandin
752,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_752,outandin
782,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_782,outandin
790,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_790,outandin
800,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.5714285714285714,User_800,outandin
823,1,0,0.0289738430583501,0.0090424318589239,0.0,0.2522429939948527,0.42857142857142855,User_823,incoming
840,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_840,outandin
846,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_846,outandin
851,1,0,0.0289738430583501,0.0003759094342361,0.0,0.1989834762012181,0.2857142857142857,User_851,outandin
865,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.2857142857142857,User_865,outgoing
881,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.2857142857142857,User_881,outandin
933,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_933,outandin
1110,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.2857142857142857,User_1110,outandin
1117,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.5714285714285714,User_1117,outgoing
1130,1,0,0.0289738430583501,0.0001245429911215,0.0,0.1989834762012181,0.7142857142857143,User_1130,outgoing
1154,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_1154,outandin
1167,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.5714285714285714,User_1167,outandin
1185,1,0,0.0289738430583501,0.0090424318589239,0.0,0.2522429939948527,0.2857142857142857,User_1185,outandin
1189,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.5714285714285714,User_1189,outandin
1203,1,0,0.0289738430583501,0.0002496539308986,0.0,0.1989834762012181,0.42857142857142855,User_1203,incoming
1237,1,0,0.0289738430583501,0.0090424318589239,0.0,0.2522429939948527,0.6428571428571429,User_1237,
1270,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_1270,outandin
1281,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.5714285714285714,User_1281,incoming
1315,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.5714285714285714,User_1315,outandin
1317,1,0,0.0289738430583501,0.0135636477883858,0.0,0.2522429939948527,0.2857142857142857,User_1317,outgoing
1335,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_1335,outandin
1340,1,0,0.0289738430583501,0.0090424318589239,0.0,0.2522429939948527,0.7142857142857143,User_1340,outandin
1349,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.7142857142857143,User_1349,outandin
1352,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.2857142857142857,User_1352,outandin
1371,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.2857142857142857,User_1371,outandin
1412,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.42857142857142855,User_1412,outandin
1415,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.2857142857142857,User_1415,outgoing
1620,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.2857142857142857,User_1620,outandin
1662,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.2857142857142857,User_1662,outandin
1731,1,0,0.0289738430583501,0.0010735772349867,0.0,0.2228353543008715,0.42857142857142855,User_1731,
1751,1,0,0.0289738430583501,0.0045212159294619,0.0,0.2522429939948527,0.14285714285714285,User_1751,outandin
68,2,0,0.0289738430583501,0.0045246470365334,0.0119135955148816,0.253184199196326,0.21428571428571427,User_68,outandin
72,2,0,0.0289738430583501,0.0055947931644486,0.058575472401839,0.2653113016016242,0.2857142857142857,User_72,
242,2,0,0.0289738430583501,0.0054424586935818,0.0044555747931953,0.2527127202406532,0.42857142857142855,User_242,
288,2,0,0.0289738430583501,0.0047846151509831,0.0,0.2524776386404293,0.2857142857142857,User_288,outandin
312,2,0,0.0289738430583501,0.0045522608107279,0.005977409514387,0.2527127202406532,0.5,User_312,
323,2,0,0.0289738430583501,0.0001246375055605,0.005977409514387,0.199568721719457,0.5714285714285714,User_323,outgoing
482,2,0,0.0289738430583501,0.0169730117290514,0.0206184312293637,0.2697946933781923,0.42857142857142855,User_482,outgoing
