node,x_pos,y_pos
0,-0.12479933587157306,0.9999999999999999
1,0.9068957709657534,0.14106568696996702
2,-0.504322441282179,-0.8134846443140543
3,-0.07390929303412908,0.045961935966970686
4,-0.11822652279414902,0.08067934775709656
5,-0.6863187135181587,0.8175079836985969
6,0.7994738520507534,-0.535925277983898
7,-0.15896077633561725,0.1719805082420536
8,-0.0666919210244301,0.10473344792037935
9,-0.08164164041743648,0.1315871762917054
10,0.45444643679157065,-0.8102575573254354
11,-0.051815809714535165,0.1233042145206448
12,-0.03869273913952395,0.11269939804062172
13,-0.8644946717516165,0.3236214961747413
14,-0.10832621583375693,-0.06509818683671707
15,0.10538769057390346,0.06106707877612699
16,-0.012907038324259427,0.09059259157688085
17,-0.005307318967832833,0.1219180571368016
18,-0.19139497459814736,-0.9230911666836735
19,0.870001737433792,-0.19171184467564112
20,-0.9447740137591838,-0.006728941321974361
21,-0.13636296410420468,0.11124541338926865
22,0.004070319888692881,0.14805846869122233
23,0.5708770199077258,-0.4950709865021494
24,0.12817081848548478,-0.8889620364572354
25,0.9276388105820429,0.3944377854020101
26,0.7341889480500616,0.747538736824926
27,0.34490032465881976,0.9367000954440895
28,-0.7592245844892884,-0.610116174622842
29,-0.9178807544285797,-0.32425260610048234
