source,target,weight
1,18,7
1,23,3
1,2,60
1,19,9
0,1,102
1,7,98
1,6,209
1,39,69
1,20,18
1,4,2
1,41,46
1,11,33
1,30,54
1,22,3
1,34,181
1,10,2
1,12,3
1,26,13
1,15,72
0,18,11
7,18,1
2,18,1
6,18,12
18,22,4
18,39,1
18,26,1
15,18,11
0,23,16
2,23,3
6,23,7
23,28,4
23,26,1
2,7,24
2,34,31
18,19,1
19,30,4
9,19,8
6,19,13
12,19,4
19,34,3
0,2,41
0,22,8
0,40,28
0,6,103
0,39,33
0,9,89
0,5,50
0,19,14
0,4,11
0,12,12
0,16,23
0,41,20
0,11,41
0,28,13
0,30,32
0,7,102
0,14,13
0,10,20
0,26,14
7,34,83
3,7,34
7,39,27
7,38,12
6,7,82
7,20,28
7,9,25
7,22,4
7,14,34
7,12,6
5,7,96
7,32,10
7,15,76
6,34,201
2,6,78
6,14,150
6,26,5
26,39,17
2,3,12
2,31,5
2,19,2
2,4,1
2,41,11
2,11,33
2,30,53
2,10,7
2,12,11
2,26,9
6,22,5
19,26,1
20,34,73
20,28,2
3,20,3
14,20,50
0,20,14
20,40,3
20,26,3
5,20,3
20,29,2
2,20,3
20,31,23
12,20,18
16,20,10
20,39,17
20,41,2
20,38,6
13,20,1
11,20,13
4,26,1
6,39,105
6,9,30
6,40,83
6,31,5
6,41,39
6,29,13
6,28,54
5,6,75
6,38,62
6,30,34
6,12,28
4,6,2
12,41,7
26,41,3
7,31,9
7,30,39
7,8,90
7,29,17
7,11,51
11,30,5
11,26,1
1,14,91
12,30,9
26,30,1
7,26,4
22,39,3
22,38,3
2,22,6
22,29,1
14,22,13
5,22,14
10,40,1
6,10,1
10,26,1
3,12,6
12,34,44
12,16,1
12,26,3
3,11,11
11,15,21
11,34,31
9,11,29
5,11,4
6,11,23
11,14,29
26,31,16
15,30,18
14,15,76
1,5,57
1,9,88
1,40,58
5,40,4
5,38,33
34,39,83
11,39,26
30,39,14
21,34,5
14,34,158
0,34,72
14,39,277
9,14,85
14,38,47
14,26,32
14,41,74
3,39,21
9,39,20
39,40,45
38,39,18
16,39,23
28,39,13
5,39,81
0,3,44
0,15,36
0,37,11
39,41,21
15,39,27
8,39,20
9,30,11
9,34,113
9,18,1
9,38,7
9,21,12
9,15,12
6,32,34
6,15,45
15,38,14
30,38,2
34,38,62
38,41,22
0,38,6
29,38,5
23,34,17
15,34,99
3,34,120
34,41,100
32,34,10
16,34,48
26,34,22
9,26,1
16,26,1
5,9,11
5,41,28
11,41,10
9,41,22
16,41,8
29,41,5
8,41,1
15,41,35
5,14,69
8,14,35
14,32,40
14,23,10
5,30,13
5,34,132
5,8,7
5,18,3
5,23,57
5,16,22
5,27,6
0,8,19
6,8,58
13,14,20
2,14,20
30,32,9
32,40,8
2,32,2
32,41,6
32,39,8
18,32,5
1,32,43
16,32,14
21,32,1
5,32,31
3,18,1
18,30,2
11,18,2
12,18,3
14,18,9
13,18,15
3,30,8
3,6,50
30,40,11
8,30,37
30,34,30
14,30,43
13,30,2
4,30,5
11,40,10
11,38,11
12,14,3
14,31,6
13,15,15
1,28,37
1,31,19
1,38,14
1,16,7
1,37,9
1,3,70
1,13,30
1,21,2
6,16,26
6,13,36
31,39,9
2,39,27
23,39,2
4,39,1
7,28,30
19,39,6
7,19,1
14,33,2
14,27,4
3,41,11
31,41,1
9,29,26
29,34,20
0,29,15
29,39,5
2,29,12
1,29,36
2,27,1
14,19,3
15,19,6
14,16,20
12,15,14
15,32,9
5,15,46
15,16,46
15,31,43
15,22,1
18,34,13
