source,target,weight
0,12,9
0,2,13
5,12,15
3,12,1
0,22,7
0,28,6
0,4,5
3,4,1
0,3,11
3,5,18
3,6,9
4,20,2
2,3,21
3,26,2
2,5,24
5,28,2
5,18,1
4,5,3
0,6,4
0,7,11
5,7,2
7,14,3
7,13,6
0,13,4
2,8,1
0,9,1
0,10,6
4,12,3
12,21,1
9,11,6
7,9,4
2,10,3
10,14,1
6,10,3
10,11,3
10,21,1
10,13,3
3,10,1
5,11,7
11,20,5
11,21,3
7,10,1
6,7,3
7,11,8
3,9,2
7,28,2
6,21,4
11,28,3
11,12,3
0,11,7
2,11,15
11,13,5
12,13,1
10,12,1
4,11,2
11,22,1
2,26,3
2,28,8
2,6,2
2,12,2
2,4,10
2,9,1
6,14,4
13,14,2
3,14,2
4,14,1
2,14,3
5,14,3
14,28,1
4,7,2
4,6,2
7,12,3
6,11,2
6,12,1
5,6,11
6,13,2
6,20,5
4,10,3
4,22,3
4,13,5
13,20,2
3,13,2
0,20,2
9,20,1
2,20,7
2,13,3
5,13,2
5,21,4
2,7,2
7,21,1
21,28,2
13,25,1
12,20,2
13,21,2
2,21,1
5,9,2
5,8,1
6,28,2
3,28,2
0,14,1
3,11,1
