node,x_pos,y_pos
0,0.032549270894964434,0.06702452954306568
1,1.0,0.31068762936793015
2,-0.5047264041686255,-0.9002187622665304
3,0.005281676588666156,0.07759089160413159
4,0.011277880171438581,0.059931164752833006
5,-0.7521718673115184,0.8920074275859466
6,0.8969732111465676,-0.6027902197454715
7,-0.8337097084336661,-0.5305289892063375
8,-0.00016135278141128143,0.04757214693166674
9,0.024420525505165044,0.07739309541508195
10,0.013399135100027923,0.04512883046373795
11,0.0336974426303151,0.043176725320527506
12,0.006568202147345299,0.06514257778498903
13,0.016890324364815187,0.10324005975707044
14,0.01682106226128627,0.07058342247342068
15,0.025518919422780468,0.061422375402859664
16,0.018387503708015143,0.05458267637762631
17,-0.011015821246166358,0.05805441843745225
