node,centrality,community,density,eign,betwness,closeness,volatility,name,type
1799,6,0,0.7272727272727273,6.9602787851683195e-06,0.0008743537824002,0.2768691588785046,0.3333333333333333,1A#1799,
1760,8,0,0.7272727272727273,3.616932939399337e-05,0.0007006437523775,0.2992424242424242,0.0,1A#1760,
1772,11,0,0.7272727272727273,3.717159287836878e-05,0.005504250259522,0.3,0.0,1A#1772,
1778,13,0,0.7272727272727273,9.040108875315968e-05,0.0021393719755734,0.3185483870967742,0.0,1A#1778,
1767,15,0,0.7272727272727273,0.0002743757058713,0.006370488776535,0.3246575342465753,0.0,1A#1767,
1775,16,0,0.7272727272727273,0.0002475623229288,0.0042668396994763,0.3259972489683631,0.0,1A#1775,
1770,17,0,0.7272727272727273,0.0003509473064944,0.0058433025533305,0.3310055865921787,0.0,1A#1770,
1787,17,0,0.7272727272727273,0.0005613437989794,0.0348421324305573,0.3596358118361153,0.0,1A#1787,
1752,19,0,0.7272727272727273,0.0002631118266352,0.0025107811701483,0.3202702702702703,0.0,1A#1752,
1768,19,0,0.7272727272727273,0.000287173442102,0.0005634508075282,0.3273480662983425,0.0,1A#1768,
1774,19,0,0.7272727272727273,7.760284498097208e-05,0.0087008077568395,0.3268965517241379,0.0,1A#1774,
1789,19,0,0.7272727272727273,0.0003404935133031,0.0126989623268654,0.3429811866859624,0.0,1A#1789,
1766,20,0,0.7272727272727273,0.0001781917061803,0.0084737255874738,0.341991341991342,0.0,1A#1766,
1792,20,0,0.7272727272727273,0.0002908511618608,0.0004519661810231,0.3333333333333333,0.6666666666666666,1A#1792,
1796,20,0,0.7272727272727273,0.0002145592958226,0.0307583269044155,0.341991341991342,0.6666666666666666,1A#1796,incoming
1764,21,0,0.7272727272727273,0.0011200235653708,0.0253163099724857,0.366306027820711,0.0,1A#1764,
1711,22,0,0.7272727272727273,0.0003090325456972,0.0048391399130747,0.3410071942446043,0.0,1A#1711,
1798,24,0,0.7272727272727273,0.0004649671242277,0.0330431732967141,0.359090909090909,0.6666666666666666,1A#1798,incoming
1757,25,0,0.7272727272727273,0.0004793968169736,0.0740995994172974,0.3634969325153374,0.0,1A#1757,
1761,25,0,0.7272727272727273,0.0008132219873806,0.0272445101202375,0.3574660633484163,0.6666666666666666,1A#1761,incoming
1759,26,0,0.7272727272727273,0.0022305725705301,0.0539732539292948,0.3866231647634584,0.0,1A#1759,
1790,26,0,0.7272727272727273,0.0012683542516777,0.0466769517364187,0.3580060422960725,0.0,1A#1790,
1783,27,0,0.7272727272727273,0.0008844319267115,0.0422394000360049,0.3640552995391705,0.6666666666666666,1A#1783,incoming
1682,7,1,0.7366666666666667,0.0159876528142223,0.0008857315549729,0.2821428571428571,0.0,1B#1682,
1696,17,1,0.7366666666666667,0.1268216648500167,0.0011113222228128,0.32157394843962,0.0,1B#1696,
1656,18,1,0.7366666666666667,0.0649325242181573,0.0033865377185241,0.3464912280701754,0.6666666666666666,1B#1656,incoming
1912,18,1,0.7366666666666667,0.1622594813796905,0.0004923867771658,0.3255494505494505,0.0,1B#1912,
1688,19,1,0.7366666666666667,0.0678615292234549,0.0019261741379478,0.33008356545961,0.0,1B#1688,
1684,20,1,0.7366666666666667,0.0853254411892715,0.0006845470386197,0.3237704918032787,0.0,1B#1684,
1670,21,1,0.7366666666666667,0.0233896987501718,0.0203714284149991,0.345985401459854,0.6666666666666666,1B#1670,incoming
1674,21,1,0.7366666666666667,0.1143378947706434,0.0102267387161821,0.3242134062927496,0.6666666666666666,1B#1674,incoming
1663,22,1,0.7366666666666667,0.4267194621503956,0.0010066498766072,0.3333333333333333,0.0,1B#1663,
1673,22,1,0.7366666666666667,0.1415813319775857,0.0002839761770248,0.33008356545961,0.0,1B#1673,
1675,22,1,0.7366666666666667,0.0803665191962298,0.0079899811271395,0.3356940509915014,0.0,1B#1675,
1681,22,1,0.7366666666666667,0.1308808866946506,0.0181133501947375,0.3400286944045911,0.0,1B#1681,
1666,23,1,0.7366666666666667,0.2755193405393655,0.0011129146921387,0.3273480662983425,0.0,1B#1666,
1687,23,1,0.7366666666666667,0.0601510390797494,0.0156313352061707,0.3356940509915014,0.0,1B#1687,
1695,23,1,0.7366666666666667,0.3058721915866778,0.0134188623781696,0.3429811866859624,0.0,1B#1695,
1765,23,1,0.7366666666666667,0.085867398279926,0.0127717746510428,0.3444767441860465,0.0,1B#1765,
1661,24,1,0.7366666666666667,0.1107046425627401,0.0016334880752739,0.3207036535859269,0.0,1B#1661,
1665,24,1,0.7366666666666667,0.3573552944647937,0.0029404209303482,0.3291666666666666,0.0,1B#1665,
1920,24,1,0.7366666666666667,0.2366025740277603,0.0187253155595934,0.3380884450784593,0.3333333333333333,1B#1920,
1697,25,1,0.7366666666666667,0.1562912349144266,0.0134250635593837,0.3601823708206687,0.0,1B#1697,
1779,25,1,0.7366666666666667,0.1642582081210006,0.0020263202752894,0.3361702127659574,0.0,1B#1779,
1680,26,1,0.7366666666666667,0.0842123597481974,0.013892527059742,0.3490427098674521,0.0,1B#1680,
1698,27,1,0.7366666666666667,0.3187784370919145,0.0145615981840978,0.3634969325153374,0.0,1B#1698,
1664,29,1,0.7366666666666667,0.0778925202560478,0.0144756967369577,0.3526785714285714,0.0,1B#1664,
1908,32,1,0.7366666666666667,0.1088623191970659,0.030633813407856,0.3558558558558558,0.0,1B#1908,
1609,5,2,0.8932806324110671,0.0220216154201891,0.0036467726973424,0.3246575342465753,0.0,2A#1609,
1643,20,2,0.8932806324110671,0.0259208499348936,0.0066488053791913,0.3434782608695652,0.0,2A#1643,
1648,21,2,0.8932806324110671,0.028979085743447,0.0009586224811677,0.3439767779390421,0.0,2A#1648,
1911,22,2,0.8932806324110671,0.0713640614478288,0.0001034681307155,0.3444767441860465,0.0,2A#1911,
1916,22,2,0.8932806324110671,0.0320381262631708,0.0038448354383655,0.3553223388305847,0.0,2A#1916,
1922,22,2,0.8932806324110671,0.0652472514622987,0.0,0.3444767441860465,0.0,2A#1922,
1616,23,2,0.8932806324110671,0.0396194522200956,0.0019672061883626,0.3464912280701754,0.6666666666666666,2A#1616,incoming
1641,23,2,0.8932806324110671,0.0619494802082324,0.0093686485278313,0.3464912280701754,0.0,2A#1641,
