source,target,weight
0,0,0
0,1,2
0,2,16
0,3,0
0,4,0
0,5,0
0,6,13
0,7,26
0,8,0
0,9,2
0,10,49
1,0,2
1,1,0
1,2,66
1,3,0
1,4,0
1,5,0
1,6,47
1,7,0
1,8,0
1,9,0
1,10,355
2,0,16
2,1,66
2,2,0
2,3,1
2,4,0
2,5,0
2,6,51
2,7,0
2,8,4
2,9,0
2,10,366
3,0,0
3,1,0
3,2,1
3,3,0
3,4,34
3,5,49
3,6,0
3,7,0
3,8,0
3,9,0
3,10,305
4,0,0
4,1,0
4,2,0
4,3,34
4,4,0
4,5,1108
4,6,0
4,7,0
4,8,0
4,9,0
4,10,129
5,0,0
5,1,0
5,2,0
5,3,49
5,4,1108
5,5,0
5,6,0
5,7,1
5,8,0
5,9,0
5,10,49
6,0,13
6,1,47
6,2,51
6,3,0
6,4,0
6,5,0
6,6,0
6,7,0
6,8,5
6,9,0
6,10,155
7,0,26
7,1,0
7,2,0
7,3,0
7,4,0
7,5,1
7,6,0
7,7,0
7,8,0
7,9,45
7,10,52
8,0,0
8,1,0
8,2,4
8,3,0
8,4,0
8,5,0
8,6,5
8,7,0
8,8,0
8,9,0
8,10,204
9,0,2
9,1,0
9,2,0
9,3,0
9,4,0
9,5,0
9,6,0
9,7,45
9,8,0
9,9,0
9,10,24
10,0,49
10,1,355
10,2,366
10,3,305
10,4,129
10,5,49
10,6,155
10,7,52
10,8,204
10,9,24
10,10,0
