source,target,type
0,148,outgoing
0,210,incoming
0,218,outandin
0,262,outandin
0,310,outandin
0,349,outandin
0,361,incoming
0,429,outgoing
0,497,outandin
0,514,outandin
0,546,incoming
0,642,incoming
0,754,outandin
148,14,outandin
148,60,outandin
148,102,outandin
148,243,incoming
148,287,outandin
148,307,incoming
148,349,outandin
148,410,outandin
148,420,outandin
148,429,outandin
148,558,outandin
148,573,incoming
148,596,outgoing
148,642,outandin
148,754,outandin
210,78,outandin
210,169,incoming
210,197,outandin
210,307,outandin
210,435,outandin
210,440,outandin
210,500,outandin
210,501,outandin
210,543,outgoing
210,599,outandin
210,692,outandin
218,99,outandin
218,169,outandin
218,324,incoming
218,327,outandin
218,361,outandin
218,437,outandin
218,462,outandin
218,465,outgoing
218,471,incoming
218,624,outandin
218,696,outandin
218,736,outandin
218,738,outandin
218,757,outandin
262,14,outandin
262,32,outandin
262,243,outandin
262,267,outandin
262,324,outandin
262,364,outandin
262,502,outandin
262,514,outandin
262,642,outandin
262,706,outandin
310,21,outandin
310,78,outandin
310,109,outandin
310,373,outandin
310,393,outgoing
310,410,outandin
310,429,outandin
310,502,outandin
310,514,outandin
310,603,outandin
310,609,outgoing
349,194,outandin
349,307,outandin
349,324,outandin
349,334,outgoing
349,406,outandin
349,431,outandin
349,461,outandin
349,471,outandin
349,645,outgoing
349,747,outandin
349,752,outandin
349,757,outandin
361,60,outandin
361,78,outandin
361,99,outandin
361,142,outandin
361,314,outandin
361,324,outandin
361,420,outandin
361,514,outgoing
361,558,outandin
361,767,outandin
429,122,outandin
429,243,outandin
429,374,outgoing
429,410,incoming
429,631,outandin
429,642,outandin
429,643,outandin
429,754,outandin
497,140,outandin
497,152,outandin
497,192,outandin
497,241,outgoing
497,313,outandin
497,406,outandin
514,122,outandin
514,642,outandin
546,89,outandin
546,327,outandin
546,406,incoming
546,410,outandin
546,502,outandin
546,572,outandin
546,642,outandin
546,740,outandin
546,758,outandin
642,50,outandin
642,226,outgoing
642,364,outandin
642,440,outandin
642,645,incoming
642,738,incoming
642,746,outandin
642,767,outandin
754,213,outandin
754,216,outandin
754,373,outandin
754,406,outandin
754,543,outandin
754,573,outandin
754,580,incoming
1,9,outandin
1,33,outandin
1,323,incoming
1,365,outandin
1,396,outandin
1,444,outandin
1,606,outandin
1,682,outandin
1,734,outandin
1,744,outandin
9,23,outandin
9,89,outandin
9,386,outandin
9,480,outandin
9,713,outandin
9,749,incoming
33,30,outgoing
33,46,outandin
33,75,outandin
33,156,incoming
33,184,incoming
33,232,outandin
33,396,outandin
33,472,stable
33,615,outandin
33,654,outandin
33,725,outandin
323,137,outandin
323,157,outgoing
323,191,outgoing
323,232,outandin
323,415,outandin
323,450,incoming
323,763,outandin
365,157,incoming
365,203,outandin
365,383,outandin
365,472,incoming
365,499,outandin
365,517,outandin
365,654,outandin
365,730,outandin
365,744,outandin
396,149,outandin
396,194,outandin
396,201,outandin
396,297,outandin
396,311,outandin
396,404,outandin
396,456,outandin
396,520,outgoing
396,585,outandin
396,647,outandin
444,63,outandin
444,68,outandin
444,101,outandin
444,175,outandin
444,321,outandin
444,419,outandin
444,422,outgoing
444,435,outandin
444,553,outandin
444,580,outandin
444,585,outandin
444,603,outandin
444,730,outandin
