source,target,weight
0,0,0
0,1,12
0,2,5
0,3,4
0,4,21
0,5,5
0,6,11
0,7,16
0,8,16
0,9,18
0,10,13
1,0,12
1,1,0
1,2,1
1,3,9
1,4,25
1,5,7
1,6,10
1,7,16
1,8,7
1,9,15
1,10,11
2,0,5
2,1,1
2,2,0
2,3,6
2,4,9
2,5,1
2,6,5
2,7,5
2,8,5
2,9,3
2,10,3
3,0,4
3,1,9
3,2,6
3,3,0
3,4,13
3,5,3
3,6,10
3,7,8
3,8,9
3,9,22
3,10,16
4,0,21
4,1,25
4,2,9
4,3,13
4,4,0
4,5,5
4,6,17
4,7,24
4,8,18
4,9,10
4,10,15
5,0,5
5,1,7
5,2,1
5,3,3
5,4,5
5,5,0
5,6,6
5,7,11
5,8,4
5,9,7
5,10,3
6,0,11
6,1,10
6,2,5
6,3,10
6,4,17
6,5,6
6,6,0
6,7,17
6,8,19
6,9,15
6,10,14
7,0,16
7,1,16
7,2,5
7,3,8
7,4,24
7,5,11
7,6,17
7,7,0
7,8,20
7,9,14
7,10,14
8,0,16
8,1,7
8,2,5
8,3,9
8,4,18
8,5,4
8,6,19
8,7,20
8,8,0
8,9,18
8,10,16
9,0,18
9,1,15
9,2,3
9,3,22
9,4,10
9,5,7
9,6,15
9,7,14
9,8,18
9,9,0
9,10,10
10,0,13
10,1,11
10,2,3
10,3,16
10,4,15
10,5,3
10,6,14
10,7,14
10,8,16
10,9,10
10,10,0
